Filename	Segment label	F1 (Hz)	F2 (Hz)	F3 (Hz)
p112	a	570.2750430496413	1223.9909119697843	2653.786997063667
p112	s	584.6991483289739	1544.5599965808492	2542.3937459698955
p112	j	351.8278915471587	2035.9137536850512	3078.2915956500224
p112	o	418.40387624938614	820.3702932135277	2158.011206650538
p112	ng	310.1732826633702	1143.3366862117223	2735.6147895241706
p112	sp	1334.2748209316858	2338.479323717308	3412.6882423023512
p112	l	263.03911036641404	1378.99381974684	2781.7653321735597
p112	i	387.74835070071157	2064.3418412257984	2969.879772885677
p112	k	292.24945509994245	2149.3058092114493	2917.590096258968
p112	i	297.7269169802123	2643.290269400154	3501.961816469254
p112	D	373.75213659050786	1191.441848642653	2018.8613896680988
p112	o	405.874633978058	838.0528954219266	2311.842368667319
p112	sp	1534.2549440849666	2498.5353939487845	2864.6188106252416
p112	e	366.7948025987632	1637.1919095504754	1859.8063462681068
p112	rf	421.64489969848626	1501.925883072699	2337.316113886747
p112	b	287.94163720494515	693.0363966801393	2094.4961569603156
p112	i	364.5257279533346	2200.471961124056	2957.153624334212
p112	rf	242.40619151128334	1065.736535410414	2333.5431769557067
p112	sp	1546.4873453788032	2470.125238391189	3288.531560710277
p112	b	184.73362714010767	1414.4173559929986	2538.0857938898444
p112	aI	600.2974235144523	1501.9999920196722	2228.620122316051
p112	l	341.77734956409154	764.2249247460616	2480.6885779286254
p112	e	452.38274704192054	1568.28870186906	2251.509840478345
p112	sp	709.8185260896465	1579.8824343074734	2679.2515607715854
p112	l	842.3494393220005	1611.7880758759716	2566.7994802995495
p112	o	446.99776073841144	991.8980596630352	2465.013358137605
p112	s	707.9256034576528	1962.780729388517	3539.0875533717103
p112	o	420.29576921163175	806.9285040251375	2158.232598946942
p112	b	290.67222177063525	780.7713973162979	2277.210142736451
p112	rf	401.2137869302826	1422.1315196368218	2036.4145916631517
p112	e	456.64894064233766	1822.4696523755672	2177.152234967166
p112	rf	441.1673480080986	1119.0209703356322	2259.0685887165
p112	o	429.3490602723197	980.756462403644	2625.11237085748
p112	s	1233.0119453620284	1766.4601233818241	3535.8052458221205
p112	sp	734.9049368230062	1505.767373985173	2568.615868295165
p112	b	176.92763281293708	1546.1775944654598	2336.141725265975
p112	e	413.5866227475908	1725.2522046906543	2612.4500271337365
p112	n	142.48847514029944	356.1235070414627	2274.3134916826552
p112	t	347.8217902368131	1649.6616656418523	2352.874710448791
p112	a	692.0205616258633	1399.086871612969	2163.031297219765
p112	x	678.1267824865967	1593.9482373624783	2393.0524517020676
p112	a	640.8456723343437	1309.6299432189999	2074.422083046407
p112	sp	557.4249672505267	1603.7774646221656	2328.6858273607136
p112	b	261.62355860443046	935.0160312960502	2457.4490673129944
p112	a	649.7601796581128	1144.0165961468074	2666.6759768626407
p112	n	320.1048604344382	1270.4874387187365	2603.5835685085403
p112	d	282.14456885165407	1125.5947115125882	2398.513871649166
p112	a	556.1549163343872	1514.5501253873952	2689.4579164582865
p112	l	341.2912866254088	1103.461935138602	2315.8514896201546
p112	i	257.51418300522766	1189.18075040498	2555.4630357992737
p112	z	368.9812381470555	1819.3402583681989	2580.283976004481
p112	m	338.0566468056048	908.6898960762186	2422.895292932982
p112	o	394.6311743622765	644.373759552901	2752.3941610200645
p112	sp	1569.9241435003573	2576.891771633998	3741.17237638459
p112	T	714.0642958821182	1647.066284309294	2797.20473427552
p112	o	439.0778969039534	806.2571497087776	2427.3435731309273
p112	r	461.97058750816893	984.2747799802623	1667.0635924457858
p112	o	433.9923612956526	702.4361728227602	2107.3736261030817
p112	sp	1139.4061674336474	1935.219301607228	2822.7616558528016
p112	p	1389.9708145480897	2575.896086444034	3590.030246066793
p112	o	422.52758859624964	777.0757049203774	2364.382617532089
p112	rf	401.05723040482775	1305.145615862894	2304.0159211504892
p112	b	364.93775948285986	825.1914555896635	1912.5945178881461
p112	e	400.1701357287493	1723.1049744300717	2205.5994124574604
p112	n	322.5747236546238	820.6078483194002	2189.463672289456
p112	i	316.8025140451453	407.16211761834694	2307.44172692636
p112	rf	415.8716936121878	1558.706698009741	2554.038491886222
p112	sp	1415.7627985114666	2491.900186040417	3533.5931700332535
p112	l	327.13383387874586	1244.212152810782	2512.9491356602234
p112	i	401.98084289378244	2199.919656355511	2701.617435728209
p112	m	305.3830670883527	831.9418549715633	2198.2153219388165
p112	p	292.3086911108993	1501.3247253512407	2319.741987173942
p112	j	334.70756696959637	1908.5542545755961	2953.2493790573562
p112	o	377.47477722191354	915.9508982927545	2215.933061666167
p112	sp	422.75312384974995	1521.7546233123483	2592.119794708913
p112	b	237.46969957285646	644.2760779824719	2219.1906787557455
p112	e	436.33949438032386	1681.96660373634	2548.568461810161
p112	l	335.6957042801436	1451.9148080886155	2848.0949575012983
p112	a	552.6929120718116	1396.9196375252063	2451.6479712037744
p112	t	527.0681381726846	1393.8291491794814	2545.6329266123316
p112	o	405.26173682463076	748.3340662131208	2255.3610972233646
p112	rf	394.84924013837275	1507.4822164540901	1818.5367218648255
p112	j	354.4872056086642	2079.0533590665696	3170.1388684732265
p112	o	419.671428849527	930.0723470883295	2222.7479048970804
p112	sp	834.4040206146391	1930.815708183333	2609.8604071797663
p112	k	513.3208738093061	1799.7542090118445	2614.144074270053
p112	o	410.36932147220494	739.1451791709203	2235.2528056265983
p112	m	265.7864962947925	988.6177247452458	2579.733399435068
p112	V	267.75557322359714	1800.8934459873149	2734.500773301944
p112	oI	432.35234435262805	934.545573192902	2016.216362377514
p112	sp	514.2290540795756	1718.2171446193797	2519.8280579759357
p112	tS	646.6647885355553	2016.8021359454679	2940.5471174104796
p112	a	532.330850233302	1491.4872951209588	1861.9094067498688
p112	rf	424.6298435711778	1166.326898434843	2062.9914234796975
p112	k	397.9479712184846	1680.8670175380348	2630.0942593287
p112	o	432.5169052727482	898.6933011301458	2271.982104502484
p112	s	503.33990966341605	1686.8764744677899	3014.4006942594106
p112	o	421.40307043514997	830.8599066166107	2170.0641130660592
p112	l	372.00034504738096	864.6795301913247	1811.0939070543113
p112	b	307.70051316428066	1562.345712887345	2954.527846353682
p112	i	337.95610441227393	2139.987137180356	2827.290204464246
p112	D	332.0926764337559	1425.7498840638323	2228.6543828667195
p112	a	582.9104858870288	1295.8532308568222	2154.4624455759845
p112	D	463.1766161167362	1064.8131867577226	2167.079091055817
p112	o	400.9709904870059	949.1953299460977	1773.7052402909276
p112	s	1272.1901849251678	1879.2161443151754	3348.986907087514
p112	sp	482.5560111126172	1549.397948809697	2486.2860854236765
p112	k	644.418444337852	1771.1207873768828	2513.732375864214
p112	o	730.9855666400031	2280.3041589994195	2435.6668190263977
p112	ng	277.69389247897925	890.1537122026276	2368.6744165563864
p112	V	269.6599222075232	918.1738046751664	2220.1041532628456
p112	a	637.7888594603995	976.2142623289275	1935.6551224136797
p112	l	348.73312984296166	1320.5466043880142	2364.6515580842365
p112	e	409.3076713841236	1735.194623122885	2323.064156571956
p112	s	845.5698546736298	2056.456745239597	3168.6469275044706
p112	e	441.79840791480706	1802.4383060694145	2211.591297447585
p112	rf	476.3079361431315	1062.7267172692978	2267.81433658449
p112	sp	714.0644593579011	1968.9998160594935	2852.044904110885
p112	b	244.74363451661392	993.0231011276117	2042.164641122135
p112	a	658.2926083089052	1132.9989206775995	2721.1792538110026
p112	x	681.7656171156405	1560.1937905778218	2587.973814112404
p112	e	440.8902605824603	1910.8674334583663	2153.351805604532
p112	T	1713.620615608645	2599.2490145891843	3814.794536627189
p112	a	544.9055684193947	1045.6365547239752	2277.602058366426
p112	sp	932.0736530397601	1846.3151841652168	3155.37406472365
p112	l	324.9750865368398	1435.780159801572	2812.43378148558
p112	o	490.9150191495516	877.4211318736784	2442.7726081460432
p112	b	519.4389132756066	672.5324824233669	1654.6260541605384
p112	o	385.27480042482387	728.1153881906922	2708.9293239951608
p112	sp	778.0616826549185	1407.3909371906125	2199.31924515687
p112	i	332.7718126208069	2168.9852904617424	2909.377901284275
p112	p	211.56185312553205	1949.4268242101627	2878.9838518694496
p112	e	458.09258357011174	1474.9818209712587	2054.6303514155106
p112	rf	368.58649717505153	1419.4857450977916	2284.930684330292
p112	b	231.07486883574973	755.151656957381	2228.1852822732308
p112	o	417.7142272202517	722.8557769678721	2304.5991283883736
p112	l	330.76847568634923	1523.5173201657444	2422.6542075655657
p112	i	316.80453290755077	1057.8904195891469	2722.9898926593146
p112	k	325.45373849599866	1777.5756461287112	2144.258864839988
p112	o	424.73167629687964	832.4737496673467	2668.2602196075736
p112	sp	523.9031102067391	1737.0325153801123	2791.139539131164
p112	s	671.3368633871257	1885.5391874899758	3145.829663319885
p112	j	358.9782664465254	2144.256339252484	2705.5594501750497
p112	e	469.07922124707335	1993.1818617426284	2432.610499614769
p112	ng	338.02635781896424	907.2198642253529	2232.4235589738128
p112	sp	1008.6583301679489	2038.0985597600263	2501.873722808267
p112	a	234.49793616547296	1131.3833503577234	2768.2239767221604
p112	l	369.7877560001138	1276.782176516049	2172.702975472079
p112	b	280.5313940225223	660.188397645447	2018.052518468277
p112	o	395.4142390235061	739.2634850091374	2295.2276612997352
p112	rf	385.773874711494	964.0135750516515	2233.453754472748
p112	o	445.42852649780144	879.4677878286684	2470.5132864465936
p112	t	436.1512678188003	1477.7222669051125	2693.189484970203
p112	o	398.9443999360657	744.128810667938	2592.677220767834
p112	sp	670.126162398314	1988.3237246216638	2866.2289076635243
p112	l	467.59722454865005	1653.844313263331	2499.9087432996566
p112	o	411.05395834336304	929.6939352702783	2091.418462438435
p112	n	338.9749825725511	863.9387564043	2257.846664797914
p112	x	998.4409474096476	1546.4843067842503	3244.30243184781
p112	i	341.14517978312824	2212.8385194713182	3260.178056249918
p112	t	449.55509667887856	2075.6752954441686	3281.8201803140664
p112	u	338.6364321663702	789.0184218744564	2225.3485058503056
p112	sp	232.68553934342557	1832.4866660665884	2659.443786098573
p112	b	461.485981715863	1660.036690865903	2637.0874204589904
p112	i	340.90964915560994	2059.6065190151726	2797.144750819671
p112	G	354.8268392476784	1291.518951006897	2041.710431884825
p112	o	428.47649409991965	831.3950150427161	2399.3258317546783
p112	t	415.506069987575	1040.494678736738	2472.3084144188897
p112	e	443.53564662282866	930.4522244269037	1883.7683406186702
p112	sp	1376.519086511474	1668.192531392893	2856.6289034382935
p112	b	276.7363360342432	990.6914597843086	2407.640851233908
p112	a	670.7089975133943	1054.0436139310184	2679.110372011085
p112	s	547.2427070483013	1875.1195204219832	2486.208250165361
p112	e	458.8899312785449	610.2960859972935	1998.103975104835
p112	sp	1044.8388225483395	1505.9569529767857	2766.493773737196
p112	n	228.82276211996304	1274.837075260673	2544.5128350616824
p112	a	645.9537118776933	1377.457956408058	2532.9289018821696
p112	rf	477.3195118701911	1265.3498807112878	2514.3875440074157
p112	a	653.6138318090151	1510.8809223885173	2742.589412882826
p112	ng	462.40976303828495	1334.8799795394407	2320.6287902267313
p112	x	463.13526426378684	975.0209879163263	1716.3582914604822
p112	a	561.2825323227856	1024.4443532432047	2211.9344299781296
p112	s	489.062205135609	1840.2926304266332	2575.1179752241355
p112	a	579.5148284067652	1262.481181721369	2635.779155973396
p112	m	293.1191050408836	1093.060307775024	2681.1054943453437
p112	a	633.850223650834	1277.5166991916522	2588.932501216025
p112	rf	464.0839600955519	1415.6254767765802	2232.045274252866
p112	G	411.97682056754167	1385.5173779715883	1837.0266743520351
p112	a	495.0446506089565	1463.2116345417812	2309.11113278468
p112	s	1259.9923974458852	1720.7012802201502	3017.076283811994
p112	sp	1389.634778836703	2028.5608822446043	3066.6463356973463
p112	b	279.9392717324807	842.9925618857579	2192.0894944865504
p112	e	399.0952616881999	1939.1799353761946	2514.356969578828
p112	n	318.2754439663714	697.3528409570915	2291.566719460369
p112	i	384.8361087522722	1930.695287025974	2622.0701735939
p112	G	351.00291603976547	664.677577580385	2257.140040656842
p112	n	317.308785231229	857.3410891842193	2212.7020883920204
p112	o	311.2533791634879	839.0984411551262	2148.9289234686294
p112	sp	976.9322872548323	2045.4551696384883	2818.5479920121584
p112	k	507.0381293687195	2188.423264005393	2794.2015706216507
p112	a	586.4728974607199	1307.089067083467	2235.429746718917
p112	b	397.60576275817647	855.6430007325602	2342.2797489641525
p112	a	613.4286961609095	1163.5749674700771	2072.825557387069
p112	rf	407.1971946069548	1446.1322534132369	2234.703607930637
p112	e	423.7697745709187	1891.8299752215066	2463.537059820679
p112	t	269.29791093916134	1678.3058868519668	2024.4405476711256
p112	sp	452.8478318291184	1364.4891935325618	2776.2957645487368
p112	p	1485.05944531321	2121.495959664939	3303.175150933089
p112	aI	383.70888820357266	1814.9436922272457	2531.8084653095552
p112	a	629.0185684408644	1721.8682517778143	2355.845600339738
p112	s	1487.509310728236	2173.674747670245	3994.949055068821
p112	o	426.42522328008937	834.9252339131245	2460.410336812004
p112	sp	1159.2938899914463	1903.7652177876905	2857.267767926234
p112	b	177.85736085456315	1345.6448952695164	2498.9248291080453
p112	a	720.9315392675259	1033.38577204675	2103.9051693869646
p112	k	528.491722312866	1047.5147833315727	1943.7843760633493
p112	a	644.7725607238184	1297.0082594540568	1721.443319335583
p112	sp	1504.195697705921	2455.6018892444677	3126.31751175478
p112	b	216.84671403812695	1351.526972073328	2359.41331927986
p112	e	437.27210673845667	1629.6138579897429	2208.075078322258
p112	k	299.7982949348238	1599.847166055563	2311.927317367512
p112	t	253.14160495914453	1662.5299036151555	2883.0610780703737
p112	o	399.66314380587085	728.1264053340033	2362.421187222195
p112	rf	382.634517151271	1339.1645614757297	1692.512777552456
p112	sp	1426.8236658017431	2199.584084149912	3474.1608249807555
p112	t	893.1938522496074	2201.4529347694543	3259.193052941671
p112	rf	513.2414144687009	1197.066388185761	2328.042062615632
p112	a	607.9799575320926	921.3480239031736	2458.826596641677
p112	b	448.92853268361495	952.78896013789	2561.110378583769
p112	a	668.8660932538085	1109.4118351292802	2607.340213113934
p112	x	537.0952787600525	1164.9558686886935	2029.5208091575532
p112	a	601.5324873838933	1072.1325283101116	1571.0872836307776
p112	s	412.8345537482515	799.248122544828	2258.8682304394997
p112	a	567.5362598529385	1187.3531004755828	2665.433367340767
p112	f	1045.1105644234742	2064.9998747862755	2764.656092168685
p112	w	373.60467946070503	749.1728109117545	1816.648670790986
p112	e	427.5443141660524	1349.771038655515	1926.7215785816054
p112	rf	427.54904026129094	1539.7418328228873	2033.8779290851637
p112	a	522.0461592762663	1353.6208990090738	2139.318971887999
p112	sp	1168.5960121250155	2335.301850687194	2951.4029330207827
p112	f	705.3606185931504	1603.0405143485018	2573.7875266973806
p112	o	397.3356182971741	669.832288772919	2267.0506731690853
p112	s	436.15201674258157	1767.326382862671	3353.807755467075
p112	i	358.6522373340649	2016.045822006751	2439.075205783827
p112	l	358.69937003341124	1215.7405139108023	2445.9083582228764
p112	sp	1128.5719803052325	2122.488416598467	3173.435120746022
p112	b	383.92573633257354	1304.386800536463	2280.708223615573
p112	a	601.6249440983892	950.9524562508515	2513.102570814824
p112	s	618.0245476719299	1668.6985733197284	2610.9715804124694
p112	j	370.07977581476234	1989.6756555583108	3262.784678991161
p112	a	623.7024319828228	1095.4808267180717	2351.618174854234
p112	rf	813.1723010516505	1823.2327454278163	2871.0123399144672
p112	sp	435.30176218072285	1665.6583247889985	2315.4655425917267
p112	a	710.7436667304605	1180.6607192942267	2873.193936777145
p112	l	422.0406011665001	1120.8322898312638	2181.405566715627
p112	b	299.42565200222685	828.1016306301661	2231.7811904521795
p112	a	674.1635612418027	1218.480598633037	3163.489279317152
p112	sp	902.5373855708875	2215.316315472011	2916.849829086541
p112	x	965.2898363902309	2409.8200317446926	2815.738696351635
p112	w	407.47652540159555	882.6849958630903	2263.9872785490984
p112	e	466.8281561412992	1061.1760006818383	2020.7171159297666
p112	b	381.3388756007298	985.7171109338814	2002.4440781658175
p112	e	427.2086030588435	1553.3412513474568	1783.6766148838678
p112	s	363.33171166401183	1754.759191704231	2801.1576218012005
p112	e	406.11037106291394	1723.9491917433056	2163.8283440098
p112	ng	365.6618834935287	1270.6824851742672	2095.8660674399302
p112	k	317.41728342631905	1974.121697968269	2828.447163165987
p112	a	511.06531993383305	1572.4366191476943	2235.0039204043246
p112	D	452.14855927825533	1340.813663953668	2276.860431220764
p112	e	404.80765361257284	1695.0071129077398	2290.7680204087033
p112	n	319.9097174613356	1445.7223527766075	2223.5657398815115
p112	a	600.7296358677268	1410.3560316721441	2444.9746546775136
p112	D	602.6342911219945	1143.0435261587318	2587.7330403908804
p112	o	445.89837441733033	941.8016376074725	2364.8336482821937
p112	sp	922.4403602722666	1854.4177050421265	2966.7529856012375
p112	p	543.7175258470138	2038.5392024922294	2708.866053155244
p112	e	404.32105142497994	1577.7083498344375	2315.326829019696
p112	s	617.5412984597539	1784.6026505589482	2672.212550761393
p112	e	450.93919073497716	1687.0327481743332	2322.3327794402476
p112	rf	557.774322344325	1544.5293930243176	1835.9300544300133
p112	o	449.81084006167896	981.4680399337431	2173.619910637078
p112	sp	1151.1268376585406	1712.1835458915662	3044.213878173991
p112	b	451.13347510669416	1367.0456988728085	2499.6979343726957
p112	rf	363.05864771399723	1471.3091960514655	2381.5021233672087
p112	i	363.8293269461479	1976.211761395095	2810.433114882811
p112	L	317.67907180105976	2114.6436356558706	3017.184589690228
p112	a	677.9069043564554	1599.5408918323851	2979.955080715796
p112	n	345.7556929336442	1239.8376587759474	2490.504544105271
p112	t	333.22629102143003	1258.6933945396447	2410.7952515653783
p112	e	409.8915731732592	1094.7367000912884	2016.2787382871356
p112	sp	244.68343349188405	1726.5062576920207	2629.7779490669923
p112	x	578.8860916457583	1307.2959193665451	2737.8391893676503
p112	e	400.05199098754315	1793.0592335058097	2338.154246160575
p112	n	354.55679949797843	719.869593701622	2232.3882812614515
p112	e	407.0031264810039	1807.3622227439585	2118.673498201225
p112	rf	404.76718685514413	1554.6297935947366	2446.3178067273248
p112	a	673.3957955028697	1117.8534413890682	2218.803151412852
p112	l	338.2132674768681	1004.4267156235003	2589.6976499329853
p112	sp	538.4244438008981	1474.096183929146	2755.8092250963473
p112	b	190.51645168191098	1685.0363690338322	2775.823611883571
p112	j	359.09411449666084	2138.82103199714	2700.752042009058
p112	e	432.16520619140147	1355.7491146753243	2354.2847327806408
p112	ng	328.685514190416	1191.5406044127913	2451.4461403706746
p112	sp	1052.2012557576365	1464.4265142661823	2675.7868035901274
p112	t	332.4406071353503	1542.0731976613283	2564.4363907844386
p112	u	364.0770434089294	725.0825226036316	2431.8982511948625
p112	s	432.0156153972091	1863.9462673682133	3357.648467498057
p112	a	552.8119623636711	974.7379222397267	2359.5070209951696
p112	b	399.11002802871747	787.3274041379792	2348.1972790474156
p112	a	554.7048012315462	1330.8015848381358	2351.206639587374
p112	n	344.9760337862977	941.5319174763885	2202.6292253348747
p112	i	411.43622901550253	2290.225430725408	3330.183875208025
p112	k	320.4030281904036	1352.500600351459	2366.8640824912763
p112	o	382.4122503651695	796.0835591782559	2183.648311602796
p112	s	1223.7244026389083	1888.5165657539073	3079.3137944101436
p112	sp	1237.4477895845462	2008.6808824357904	2754.967808414986
p112	b	714.7079822026113	1965.250517845317	3093.7718602630603
p112	a	580.0877799153649	1287.648275360825	2397.9144268744376
p112	n	353.97990261814186	1619.045056811496	2227.908916830722
p112	i	356.90476674437934	1431.3646713954934	2421.8376138179547
p112	D	302.57238106169433	1564.401435147289	2161.3768913567333
p112	a	594.708862597064	1217.1445159064817	2416.805670814445
p112	sp	1231.2431981181956	2086.050930229956	2890.5874238728825
p112	b	398.61472984010777	998.7817951836462	2342.7150141930397
p112	a	670.3357006956076	956.5956991269674	2630.026845148013
p112	s	565.7050574167128	1902.2206088956596	2305.118581035902
p112	o	376.2910452491179	708.3730538553167	2561.350130364393
p112	sp	510.3832536337217	1310.3567571728981	2535.959304003607
p112	d	301.69090815119904	1459.7305976865275	2898.818724881858
p112	j	316.5669656355241	1972.0115643149893	2934.8256004242435
p112	o	438.0180574716952	1067.4067345029982	2156.664748576388
p112	s	438.5708434679606	1549.9381798850807	2765.775949178111
p112	a	633.9951669354033	812.5545107163093	2407.2660813126504
p112	l	473.45050751856206	1168.7011914328996	2284.959236604899
p112	t	486.1989606608951	1328.7198381274682	2432.7213592207167
p112	o	301.11862023178674	869.8474022335292	2407.677819435089
p112	sp	1167.8298103995655	2364.6064254367134	3801.7969099202683
p112	p	847.2569841548409	2087.8128174500252	2787.425853868433
p112	j	392.21661185092506	2048.7587705048304	2433.5340937576843
p112	e	445.2954729669932	1909.4065077911634	2382.1111363409973
p112	l	334.6420676046518	1525.1834487396677	2617.0732547038265
p112	sp	905.4362811990162	2135.722084673241	2992.8263604255126
p112	b	286.35954328928705	998.2541845327372	2308.0385362852094
p112	aI	532.2876654120813	1889.5903470414764	2666.69733814834
p112	n	378.31805505319124	1779.6672800366343	2288.1514358549134
p112	i	428.8981678453203	2269.3913385146498	2775.5934143135582
p112	L	326.94145236864847	2088.931150791462	3107.362390491301
p112	a	539.9249457784188	1484.4040851517736	2424.313137438527
p112	sp	1205.4541596385714	2037.0126843217508	2697.331636311629
p112	s	562.1507420100833	1765.2498346802372	2391.1839427829173
p112	i	355.3460607235852	2100.0657825136664	2908.305262355185
p112	rf	319.7438318068598	1582.1676245978688	2254.5683451510477
p112	k	446.43538614250565	1751.185769795204	2774.331618005423
p112	o	413.21978453072325	755.7135612938283	2157.3077614854974
p112	n	358.4328155235319	1065.7841695035338	2309.8087944547297
p112	j	344.1100077681111	1022.1966598422305	2518.9195830805775
p112	o	388.9193081204403	1013.688492914709	2283.0486244581293
p112	sp	713.139855031373	1534.2546468292626	2652.44073219936
p112	b	725.8736864814915	1836.0006038968615	3049.5791564101137
p112	o	394.4735997059529	735.2940441614666	2279.2798141914886
p112	tS	596.3260127204695	1981.6445281200577	2928.818473923264
p112	o	414.0734967807505	963.5626160106218	1947.624776590608
p112	rf	396.8171549846683	1367.1914488808784	2038.5727386080762
p112	n	346.3351867984569	821.2038885346228	2191.9674471131007
p112	o	434.07195631143173	850.8061808087416	2243.458312869537
p112	s	620.3492068726939	2013.5313009912115	3747.959785865392
p112	o	378.6822175019986	832.2342800803046	2357.7353542038313
p112	sp	1087.8609714191207	2003.3722174276884	3204.573786394586
p112	k	973.3957356593537	1880.8413486357222	3016.296285263244
p112	a	579.5752369032182	1206.6935109086087	2296.151879363599
p112	rf	391.3345274615623	989.344515808009	2021.4593284614677
p112	b	276.38847956944386	1465.7751494892505	2642.6282929611384
p112	o	385.8247716979671	923.2825456649932	2089.122873258231
p112	i	357.4287815492522	1725.2268977589483	1980.7406661476548
p112	D	346.1578705106056	1636.8404969492146	1791.852303025174
p112	rf	424.5211016733154	1541.8386232475386	1974.4678727704768
p112	a	654.1257416990699	1001.5180944292158	2383.6151521736274
p112	t	610.3242579031044	1673.8479033320386	2742.7490155306436
p112	o	392.27339187045266	906.3770940660555	2159.7040653030635
p112	s	944.6596570994578	1953.1396755721894	3676.0709416930763
p112	sp	1149.2747407299219	1428.6545445181496	2980.5581965034667
p112	s	1070.3421624638038	1495.034963690618	2794.7630487434362
p112	e	422.08530907025767	1760.8161308562812	2372.304683021709
p112	n~	330.6718709140307	1089.3404501364557	2232.5406797112796
p112	a	694.9996946669053	1514.3478602359107	2583.2391421393563
p112	l	391.7881667152863	1386.3563654954507	2283.75816726261
p112	sp	1337.2919619132845	2587.3575396054853	3538.256382500769
p112	l	363.10782947431636	1246.5399163964735	2498.0189831760536
p112	a	676.8321381881121	1237.3792244560702	2567.940735552873
p112	n	354.0106579158046	1067.4667845000167	2387.6730048579475
p112	a	683.2751948403329	1286.4470643936738	2631.587524831383
p112	s	707.0836244163661	1633.7409420089768	2591.871329390494
p112	a	713.8358500561634	1401.2233777688496	3091.7649315899625
p112	n	401.18578265276506	1074.3575299800063	2513.94239056794
p112	tS	501.0539613366241	1899.6579438508827	2601.8713577724893
p112	a	574.7302347489817	1481.1204991127443	2534.0723411251715
p112	s	1347.1853267241681	2105.0643637788467	3795.2203944013013
p112	sp	715.7248078020316	1669.270453624633	2506.9010757485153
p112	s	362.34478350840766	1386.760612548863	2350.7519049889825
p112	e	456.34285625393187	1607.0429199182474	2309.3254580365106
p112	rf	400.3363013620509	1576.6980986934907	2152.8285684301827
p112	b	352.88866770139924	1715.890997055227	3057.764836809947
p112	i	358.516425740807	2149.0945230267444	2907.3212609691495
p112	D	303.94400198464865	1258.3434979459028	1824.90481652894
p112	u	391.4442508372255	806.0086342514258	2294.2603456347947
p112	m	308.7023246896517	919.1817590734581	2293.8626016593144
p112	b	353.1620905706486	979.5376726470472	2314.7067709726507
p112	rf	432.1656397652478	1393.0193746339746	2343.1390132992483
p112	e	452.8887852399355	1912.2674281714335	2360.156181500196
p112	sp	947.9185213560392	1608.2513269624126	2362.019514029334
p112	l	1457.7141836330302	2582.895991468357	3419.2548127347955
p112	i	349.1317921264829	1527.6602052537628	2261.9123178754126
p112	t	205.50841157293246	2116.4697056900986	2508.263196843168
p112	e	416.51784676774196	1646.7313552108728	2366.2094644674594
p112	rf	396.44691925288197	1488.8249677773333	2535.109992825671
p112	a	574.650332208056	1449.9834580568518	2460.4016813921407
p112	t	482.1226338405192	1406.2740981606437	2600.187777399409
p112	u	360.5648011914681	748.608172906613	1964.107463627297
p112	rf	403.5633511558466	1131.1239028882355	2418.369331552335
p112	a	551.262905557532	1316.5073980609102	2438.585892101047
p112	sp	788.7764360703104	1647.4953081217982	2426.9362861840173
p112	e	551.9784652222637	1684.5986734910657	2287.1850746347645
p112	s	294.0600225785383	1739.4655510115663	2456.578800552909
p112	k	1471.3213296767594	2261.0531401347557	3818.593016614331
p112	a	559.7576779666972	1377.6997663144336	2166.970754717686
p112	b	474.9147285038305	908.1819272153641	2412.256714163938
p112	a	553.166951257867	955.4238612300896	2495.713591280028
p112	D	320.8205510864731	1073.194850683971	2295.3836088487096
p112	o	437.49274155887827	833.000801317276	2070.8971627594283
p112	rf	423.70107668352415	1265.6718205704165	1684.732963344602
p112	sp	480.8240795165794	1855.434437452026	2700.3651771887053
p112	p	1510.1293232343885	2535.556630539269	3367.3573017227036
p112	rf	392.5707800129924	1207.8408845414715	2119.3492130932686
p112	e	432.35199019455774	1657.1801179419574	2368.8012110110662
p112	s	664.8099836925438	1747.38036506095	2489.7009819795567
p112	e	432.66724368339794	1788.8613892197338	2235.4363962316515
p112	n	300.3535484480872	783.1902653154738	2279.321999026044
p112	t	295.4221235354591	1686.4285868722106	2785.239119377084
p112	e	381.98078178860015	1779.4213453366383	2064.4925265805696
p112	sp	680.4780170684858	1722.145397011265	2379.793459724966
p112	b	171.50842508937777	1618.753070518089	2658.9679138856477
p112	a	655.8323302276831	1187.006980603993	2784.7855279785003
p112	l	401.6274310238846	1335.1693236457834	2315.245751868239
p112	i	406.31949389641915	2038.9437653610264	2623.198469466571
p112	D	333.37053906054365	1587.3064054859979	3051.306834946992
p112	o	410.48346850300874	819.0179180086901	2137.4706349009107
p112	sp	764.1754235677901	1763.7724572243255	2689.279570946639
p112	s	1843.4410174908667	2749.973866976956	3881.245760389632
p112	e	427.55020456258825	1648.6979587363492	2547.516251756324
p112	rf	339.8193635384477	1547.8100029281522	2386.0545553501515
p112	b	321.03413085586607	1664.0662938683645	2886.598989709233
p112	i	343.73616207302615	2072.119654824065	2814.4479900385268
p112	s	983.4320858828964	2699.9545509850404	3833.4333617590873
p112	j	323.76370488612025	2099.6049091014434	2886.3143422375383
p112	o	372.1363592194676	911.4485334553634	2071.758242635881
p112	sp	452.2881261888156	1959.0106354200368	2888.94580216292
p112	l	112.10778726635812	1236.8865598520354	2387.295298235936
p112	i	365.5517789166042	2030.7912192897184	2580.1089323022957
p112	s	1332.2177591597065	2483.276213029399	3547.70115695742
p112	o	412.0868466216947	820.7529889537082	2933.159834819885
