Filename	Segment label	F1 (Hz)	F2 (Hz)	F3 (Hz)
p113	a	573.3113656034118	1693.7208592173522	2431.532538193003
p113	sp	750.8332651961788	1429.4954353900066	2527.5249079557643
p113	p	759.0946905879907	1397.9720814878171	2501.5127896607255
p113	u	414.2376597994713	805.2746026395129	2781.278398306867
p113	l	448.12780598758445	1769.8502494037596	2915.1841328469773
p113	b	378.45873299166647	820.4179382498769	2344.7460408660536
p113	e	618.6932211812781	2014.2329221647644	2731.118022948092
p113	rf	526.1205340787977	2097.7692831830686	2841.280920918152
p113	i	435.756797168353	2750.2063933545705	2964.2184800278474
p113	T	874.2301724033862	2005.3622005058126	3039.9634146362173
p113	a	767.6604656801272	1635.8593729834574	2446.677199129309
p113	rf	649.217087553385	1741.2720832243358	2631.0473661942997
p113	sp	1067.1422827109848	2354.231860494508	3169.457760252603
p113	p	1117.0494222824054	2457.776671000471	3567.4536803986557
p113	a	767.6677343236646	1637.8414838561325	1868.384285138865
p113	k	606.0515889286256	1929.219112249437	2545.9518174064365
p113	e	580.7630127087506	2275.509141988876	2912.843112160887
p113	t	472.95811075674914	2160.2182700912545	3221.0539238042657
p113	a	669.3005209414314	1690.0317097584912	2492.177678936819
p113	sp	565.2792818896132	1885.3571551234395	3012.4297658288965
p113	a	752.6602190309716	1557.8956030411227	2562.8938668776354
p113	b	492.352437901049	1150.2321130612477	2498.886844034274
p113	l	439.0395355560348	1287.390315206765	2916.6695928470185
p113	a	744.9249234340216	1879.2788908378543	2898.971431891442
p113	s	772.3184711480933	1957.8565597098566	2850.5265193812597
p113	a	706.9684552117703	1858.006029577393	2831.5518532883084
p113	k	422.7639104994376	2278.7046497526203	3163.9414013338196
p113	i	607.3168738256844	2817.7651293175913	3256.802271858007
p113	sp	647.0939078806435	1982.5458366310877	3095.1783588926387
p113	b	375.245023434161	821.3155470682424	2504.699297803847
p113	a	757.4257393081429	1605.9295278529628	2597.9459226721597
p113	k	632.7248490662877	1722.8387038575981	2779.734117942965
p113	a	660.7822248153366	2001.3190512311069	2527.346896401607
p113	T	726.7971923676296	1966.4076700713856	2973.731597306825
p113	j	453.5318581290278	2339.442717848371	2775.6314576633326
p113	o	711.6143243179527	1513.9873868962684	2400.3321160114147
p113	n	634.7211545820427	1762.332271672936	2714.577599291453
p113	e	617.5992106480057	1999.6532216274868	2888.8980896157445
p113	s	650.0449564845632	1778.5128768716306	2798.877679492525
p113	sp	633.0271598912874	2010.467771167228	3184.6421028384234
p113	b	839.805660427808	1451.904681879413	3035.95014228943
p113	a	814.6796086065981	1598.3081455488668	2723.7587247140264
p113	l	474.3653551776308	1002.7320056837035	2810.1619526124264
p113	k	1353.908683292525	2495.775277943474	3339.6590516211695
p113	o	596.2104017124432	896.3538445433841	2472.5219170203995
p113	ng	487.3154928210362	623.2432808289668	2565.9404257351375
p113	sp	708.9058100372923	1265.6165663854833	2635.0949055900473
p113	m	507.8025718171029	811.7367021919215	2791.9825606550817
p113	u	440.399206773125	832.3137006613848	2503.2774672490004
p113	s	741.5979466167973	1961.2031654218345	3062.2299040018256
p113	i	484.57500714267775	2572.6684255008954	2780.3892596446867
p113	k	2176.8855005140376	3232.905881778505	4402.108058930935
p113	a	464.52330385537664	1732.1073068750095	2847.756879154191
p113	sp	1482.0762627833865	2319.079258762437	2720.9511704597567
p113	l	424.46511901458973	1882.978320613108	2960.7733733599894
p113	u	420.8703110043372	961.519347252282	2898.488686956956
p113	tS	911.4059941681229	1930.9393824367544	2761.0385713005044
p113	a	661.680644107323	1574.3062685716602	2273.3337894724805
p113	sp	739.8809487035393	1756.8855959204443	2961.9981984328883
p113	b	276.1829646022586	773.5957447636217	2528.5108473626974
p113	o	570.2607388431502	853.4247002889102	2972.173413097387
p113	k	392.9633581663537	1743.9217148114203	2680.339904553415
p113	a	649.2302809760454	1574.059474421877	2155.490961957255
p113	sp	836.2736062240867	2262.140003837548	3094.1534351337846
p113	l	456.58724156780113	1893.6381583747238	3128.669252196194
p113	u	498.43215893337975	825.3859818194355	2565.2003598631636
p113	n	500.6493728171842	1228.6622895672917	2266.113518306238
p113	e	621.2922266698437	1982.4912261272325	2911.8692556091037
p113	s	818.7103323943725	1847.3683979861073	3110.036886150654
p113	a	758.5531198263909	1507.4696439908253	2672.537617909133
p113	m	438.69024524013383	1294.4939673041938	2633.884914028008
p113	b	345.0613989980716	764.1844357638331	2651.183649118051
p113	rf	510.9967725175782	1938.987340930102	2556.654779593679
p113	j	588.1979655875202	2636.2324712244913	2737.880901144892
p113	e	672.9074215231959	2107.313404233459	2978.0770508599576
p113	n	602.0543408379798	2243.737942911874	2615.6781573064354
p113	t	380.0471478364458	1650.9626971993566	2861.2845862777262
p113	o	480.2142182903432	932.6807217692132	2543.3050612768848
p113	sp	1288.0412643362524	2327.3260135137566	3211.080010280182
p113	b	376.4426573112782	1033.768274782796	2538.672904112678
p113	e	612.6244620425937	2069.08282425637	2967.6914846334635
p113	s	627.6135813824503	1946.7910460263704	3069.138948734956
p113	i	486.02847750438605	2679.8282344474896	3165.708157656975
p113	n	444.558916246299	670.6175804713929	2643.4982007712333
p113	o	649.314505915943	1236.0231093093612	2492.4530256126563
p113	sp	1593.941810463139	2556.196291314475	3700.2009874049377
p113	b	313.76869914320207	1278.6617861775208	2607.2688814943504
p113	a	814.9732246189155	1230.110055239827	1546.942526440579
p113	m	395.5908952911956	953.5175961333085	2633.4721487599077
p113	p	363.86691442842715	1773.7333104446457	2993.553354403271
p113	i	438.3151193521802	951.5538592871875	2978.06500738667
p113	rf	389.4564990204594	2416.2992213072416	2653.2393046507227
p113	o	539.5590042270247	1096.6695775900291	2463.871958997456
p113	sp	1064.6504639724474	2328.032098541743	3267.3810136677566
p113	s	1182.7846913112799	2251.2320524208444	3217.5150110553227
p113	e	674.8307529528887	1933.3133924589952	2829.7976708104597
p113	b	418.83193041217845	971.5739716938823	2453.2076886397836
p113	o	581.759156406881	1073.7137453655805	2740.4216745585672
p113	L	631.7124170732187	2250.383278197613	2608.7171571171784
p113	a	753.2644867826305	1977.2982456326813	2772.8389191937904
p113	sp	1584.772933219725	3100.217088791099	3241.7674274020032
p113	o	628.5112099620727	881.1232735626683	2766.47296339532
p113	t	597.2132479093135	1450.4124794296297	2684.12234134418
p113	e	637.9369916313578	2058.3817334704618	2808.777801747324
p113	l	717.9096567562541	2140.709280582106	2818.5063443191234
p113	sp	755.069393930934	1935.818943948301	3279.384497561527
p113	b	662.9036671218332	1442.3297833445254	2667.6835251291154
p113	a	792.1527700765699	1623.7113510188533	2576.640186131738
p113	G	554.9071023171397	1340.0423687812784	2624.7784333289774
p113	o	545.9172954964652	1086.6405889365315	2594.30857747499
p113	n	508.54421634106	588.2059280459665	2781.7164947302263
p113	e	679.0121652062529	2192.2038478400423	3079.070875116361
p113	t	361.56083782774266	2005.178124036547	3435.293458916345
p113	a	659.1349060987873	1671.993824205133	2342.325401764625
p113	sp	1340.890906290622	2572.273710756711	3642.749727672786
p113	p	1461.0928795610475	2447.7560886153087	3256.107044493957
p113	o	570.4230526012691	811.066260778976	2988.0606789879394
p113	l	464.9162367074971	1372.831581990413	2846.0969485067944
p113	b	498.7102704300579	966.3628592031636	2478.5545258807515
p113	o	614.6452529366954	841.5714634561435	2625.650066338265
p113	sp	1142.759602518214	1305.0675166509038	2632.1859261132145
p113	l	441.43328591110776	1230.4069165353028	2924.7241251265796
p113	a	808.205664804993	1699.919218589863	2643.325552232483
p113	s	526.4567064026396	1933.3539654034182	2958.4357706983724
p113	sp	536.8668653157858	1902.680334352636	2848.9465026919447
p113	aI	675.642224338547	2173.002381285745	2796.9578390395777
p113	l	531.4776216341639	1515.4109043371145	2794.370195609007
p113	a	821.3208529099989	1839.2739441965311	2652.778053968603
p113	s	424.29345164092086	1804.6487689234614	2963.122525809241
p113	sp	487.2329430430058	1742.6087679842979	2691.6255234352834
p113	b	301.04660745073414	1786.7123781137893	2545.1015443877686
p113	a	802.9793994646768	1768.9653263031132	2644.294453503903
p113	l	474.3696386637493	1793.4674466349816	3026.1059525676415
p113	s	251.4107974291257	1829.593423353999	2975.6492860484627
p113	a	824.1973651354114	1308.2295810948049	1658.2988926381465
p113	m	470.8326451375692	1179.2484307118068	2646.0005229227822
p113	i	520.3806575655606	1606.6445398776996	3051.39461286453
p113	k	1421.6474077007604	2694.832374891295	4008.9089582533
p113	o	642.1021484946751	945.5462926500909	2553.5555883940747
p113	sp	1187.9444380915136	2327.4462982866344	3420.6922005863826
p113	b	325.8578136551836	859.4402060156714	2579.6455107330576
p113	a	820.6676357039268	1672.0662031425431	2266.1892246790835
p113	l	466.91318582830314	1833.0298654386859	3092.6913220738893
p113	T	685.7888991830016	1940.6405213333278	3020.479040862722
p113	e	616.8490172687136	1376.3899102384698	2078.2839013344264
p113	rf	569.1131881235707	1840.4638943073635	2643.057600525379
p113	o	635.6383284709739	968.8905727753472	2481.5302220875847
p113	sp	862.1821282120125	2210.707140699767	3151.9132272901816
p113	a	859.7881954087004	1574.376772280527	2727.583132940095
p113	s	912.5456397072205	2142.9880859782343	3073.748621246994
p113	a	831.4316550772662	1446.2298176221043	1560.25272801554
p113	o	760.3041896919982	2137.9906026902045	3095.0905144756675
p113	n	409.67651962598444	554.0462446283108	2708.871609166619
p113	i	427.0796233292159	534.8650675384838	2842.5018883566713
p113	b	502.72013467562743	2655.2627443768606	3816.6652422080047
p113	e	745.2923476880955	1123.037617774451	2068.8445603002224
p113	l	468.3684058779458	2238.6913929798743	2760.9309702423966
p113	sp	1509.7460889851359	2987.0555223346055	3909.801294220122
p113	b	437.0911265341632	1171.1094937498613	2545.9907971744396
p113	a	866.6865368936112	1725.3723747048286	2563.039314192184
p113	L	543.7623923355159	2752.3467308887175	2852.653909946359
p113	e	540.3669398448778	2252.2302745002853	2962.784017115856
p113	sp	1267.5297493310632	2307.3608865258934	3398.368852418136
p113	b	402.3880944452053	1034.6069604964812	2587.6312321529126
p113	a	784.3548387225272	1453.999213135233	2636.324884572105
p113	s	918.5164518436171	1372.4193782198638	2848.806928498377
p113	u	426.33955313514997	1040.102100390896	3008.303098327111
p113	rf	515.3421866764031	1712.7202141352852	2807.6709865003213
p113	a	604.6113209159653	1787.9606615543416	2793.5092768223667
p113	sp	1306.5320479734849	2728.2941568942642	3855.0395458269904
p113	t	1261.4785605730565	2342.396409747901	3206.9222100823035
p113	a	784.9275763130563	1787.5113524986261	2815.922289492471
p113	rf	1029.4627623870251	1938.4096858797116	3175.2001828431953
p113	e	638.5227148474123	2099.7673718361634	2951.247394825921
p113	a	792.570161740495	1936.9596175301042	2230.9056493875187
p113	s	617.7582702256534	1880.4845131664977	2849.269578513397
p113	e	602.7391056661335	2035.8549540609936	2822.0711901720856
p113	tS	694.4726405230432	2177.5350058797126	3126.2696110258416
p113	a	756.6536940336631	1720.722181670218	2693.7740879663256
p113	s	653.6393861291856	1727.6470604117983	2790.995280899763
p113	sp	1155.9084221840308	2371.922136788446	3477.657930971236
p113	m	449.4448131687594	1506.003693225625	2679.651863616505
p113	a	910.0554973516977	1616.5166236709665	2651.273427193846
p113	rf	596.2477598905372	1649.3570140036377	2722.1876441616814
p113	b	326.7177250038212	1314.4039857215787	2701.3137081610635
p113	e	604.9692654183651	1536.602541831117	2452.3938546946915
p113	t	447.6103132113847	2043.4611729295566	3262.7417342051676
p113	e	428.58427382437395	2170.2539464136453	2957.1508815663383
p113	sp	1484.9237187833407	2306.683977242769	3199.8609815598793
p113	b	345.6307557737651	783.646591125053	2637.567017718864
p113	o	561.7351372487212	791.5749453161652	3040.7071298871397
p113	a	1128.2591800339876	1544.9144653998699	2720.597515446156
p113	sp	685.4721088058566	2275.6931235572824	3150.996814528597
p113	T	819.6220110077313	1836.1747047659587	2907.524703807714
p113	o	622.4992201253629	846.1915625199509	2663.4981538146412
p113	o	619.9929547109459	1169.5338849784484	2727.4693277484234
p113	l	445.06228967184165	1390.7196049296533	2991.6004915445496
p113	o	619.0857637159105	1113.8904779940433	2858.705226993922
p113	x	551.7266469740835	1264.4682031825591	2778.5815546212666
p113	i	464.76479700404917	2631.044334810597	2752.1109807302673
p113	k	901.7519666267194	2068.306031123576	3184.2783047322428
p113	o	570.2395013068414	991.4845543218519	2530.2854306563277
p113	sp	1208.896512148876	2618.6602152150112	3509.1898184850793
p113	k	570.7158785930183	1144.628782982181	2671.1836104669783
p113	o	622.1303464168511	1020.8741800880382	2460.6212473524834
p113	n	435.7439289706616	581.2699123774064	2850.026529027065
p113	t	431.21944610352296	1895.9901513571435	2925.8667974885584
p113	rf	577.4956929569024	1256.5373583920355	2625.694400855764
p113	o	619.7791975593888	1077.0425597054505	2640.2549818329385
p113	l	440.165611870291	1605.590109771273	3086.8037183405754
p113	sp	1069.885414146622	1768.9918368263063	2981.8225240080546
p113	b	298.77759964067224	1714.7908777996083	2431.618639151149
p113	a	779.6845994888313	1576.1250349357372	2592.130001573886
p113	k	510.3711843008071	1789.8247544008702	2704.1311363827726
p113	a	747.2844574840732	1714.066209970705	2389.702080208237
p113	n	544.2666921621043	1900.5243681076604	2621.2153348625357
p113	t	350.72644871570776	1854.7611095288835	2835.822376996654
p113	e	637.8550882401303	2185.4860072093434	2867.4688649472987
p113	sp	1048.3020016819637	2162.272476527984	3395.360779130274
p113	G	441.7776868977208	943.4870409947454	2649.140705875188
p113	a	788.3893027278248	1715.236798926426	2517.6400303804107
p113	l	472.605042839763	1413.4522184872164	2721.9558308617966
p113	b	405.7136379315924	2261.45749179718	3112.5914628115383
p113	a	901.3627613282575	1580.709122556947	2649.638989600572
p113	n	475.04982075261796	1684.976884444751	2786.5930107877184
p113	o	491.0600667173155	1047.2935487619077	2158.896927958307
p113	sp	1644.160382847228	2704.015548206611	3854.070145588478
p113	k	912.8977410563984	1958.3286328654904	3207.093965892833
p113	o	617.818374292023	907.1973145118358	2779.913411506348
p113	m	457.3106876851076	1039.65529415585	2675.1544389189407
p113	e	618.7932758242987	2035.5514573118273	2878.5707903458538
p113	rf	592.7212427434574	2036.6523352150098	2792.1250108780305
p113	a	815.2253081045874	1656.585160629852	2503.01313305119
p113	s	709.3337902033213	1827.0240902083829	2855.3861858017167
p113	a	889.0722364655449	1667.355523303745	2610.66495654344
p113	p	726.7791446574248	1295.3654804421312	2550.809402397128
p113	j	453.5081354947205	2376.862871044589	2798.349332872418
p113	o	556.8448993886544	1107.954664521351	2536.798965997266
p113	sp	783.5063932184235	2259.956582910174	3216.1596225621406
p113	b	787.1567215632965	1562.2042960028243	2524.2833024886454
p113	a	807.2959790617326	1840.9156979837112	2722.2571037686785
p113	s	735.0093520531272	2086.14978925625	3034.9479405334214
p113	i	449.7504777984674	939.2687197572595	2852.651315495591
p113	o	601.740121099725	1051.8262179084766	2643.6092029532065
p113	sp	975.9806464359202	2072.5697961885444	3151.286879141101
p113	b	421.24918197791527	938.3433114991747	2529.2619324283623
p113	a	852.6836557215648	1701.319160017488	2688.117866816908
p113	l	475.3313883959541	1414.2853438189634	2848.531009892983
p113	i	423.8109053154419	2851.9957734484096	3299.8230409804396
p113	x	704.5464974883164	2173.5708507323766	2786.1964370466435
p113	a	413.66790282652454	1820.0773962822952	2520.894385920915
p113	sp	1527.052059311952	2752.5545668831273	3117.5128091062006
p113	s	784.5642446644847	1955.6235444770512	2617.1375195225337
p113	e	618.2583375799353	2194.1519660871177	2786.069597424067
p113	x	855.4798873789838	1920.78486889867	2537.35607162247
p113	a	490.2545887930254	1745.4523100972178	2775.006119603855
p113	sp	1168.8688343898025	2109.154879405856	3363.2402190404646
p113	a	838.2505749993774	1527.3453210271937	1988.9414973007117
p113	T	681.5787865809915	1992.8580192655404	2646.402331944797
p113	u	432.8153445482895	861.9479001647193	2495.488145802763
p113	l	440.67242441319263	1368.9704309226272	2809.636849699496
p113	sp	1392.64998140242	2476.215221422817	3486.44008481011
p113	b	350.46812213994883	774.8082919481535	2391.1558172338227
p113	a	790.300993582187	1287.180070169907	2048.204795930258
p113	p	1167.2960407513674	2317.4323242071723	3626.309733193214
p113	o	579.0396123434997	864.6638774529623	2866.857596440463
p113	rf	659.800378386209	1578.4447693432817	2150.6055815151785
p113	sp	940.6229820580923	2098.0494026771416	2723.780955291544
p113	i	695.4388476869182	2550.8442698096737	3004.446287013687
p113	n	332.9848490743062	649.2746734571523	2545.506916492756
p113	t	249.46222727139744	1978.3508031837682	2529.7979045270076
p113	e	645.9603701828537	1836.6328279262784	2863.507197673009
p113	rf	509.5717044880658	1903.9829600493317	2622.1417413157624
p113	b	401.7328218168262	1878.5201604403194	2101.6072888199624
p113	e	615.0808605519092	1853.0982425738946	2913.0255253872324
p113	ng	459.11169901818675	762.9091978257942	2758.203024437264
p113	s	554.0213928915317	2006.2460125578189	2771.813825230736
p113	j	538.1866965762771	2354.6259220892443	2804.394833887267
p113	o	705.5652184007247	1425.482100548164	2200.322668805389
p113	ng	549.9204471415047	1691.2085803163368	2883.9437797418345
p113	sp	1482.0322129192793	2688.8265054000867	3399.58839395968
p113	t	490.156574524104	2007.906264954125	3276.18501522493
p113	o	602.497543583729	929.9349960080551	3314.828344126658
p113	s	430.8302463494745	1776.6625037306528	3014.6912990363244
p113	sp	1563.6643729730342	2332.487306277856	3325.921704410796
p113	u	419.95431161115124	803.0556005382506	2811.1175924352738
p113	t	384.51695692709905	1805.1094695745473	2809.338264318419
p113	i	496.87632411757806	2890.5548718848195	3013.897832944127
p113	l	449.3977842795337	2579.11094142797	3331.6033346299655
p113	sp	1391.070229078634	2572.7077188285107	3455.5561174462614
p113	b	263.4126012537021	924.2322273435738	2645.9788887678774
p113	a	819.1152151918705	1490.7192730169463	2585.5784399259865
p113	l	464.98293878400455	1859.743484200495	2951.2534496043886
p113	i	435.1103828967787	777.532165291654	2833.4543694682447
p113	s	692.421646109819	2019.0996399413323	2745.879506684906
p113	a	800.7819822450057	1596.1486454693118	2171.5497218404794
p113	sp	1361.751949082785	2394.394249708155	3587.3912276315455
p113	b	484.254436297381	1191.9347891302796	2519.5132302168013
p113	a	920.6744815521909	1549.229195738589	1942.4203083257353
p113	n	587.3619186039389	1598.5658254952182	2726.1347985864822
p113	d	409.50736713010525	1620.755511910058	2750.9527995127974
p113	a	705.577078007959	1717.383038474807	2662.577149584349
p113	sp	897.758969070186	1994.788181845583	2956.7835588584308
p113	p	1581.0252394626789	2448.954857025972	3601.0607302538006
p113	rf	627.110556885319	1274.5760333781661	1747.2585869635834
p113	o	615.3738288183682	1084.3080757599191	2818.603436455225
p113	s	672.0613234822358	1835.8662692575722	2834.568558949671
p113	a	723.5469881307545	1612.1960202947434	2490.5742843145167
p113	sp	1275.5969569046924	2346.6163254361713	3456.472171080933
p113	s	977.6974752888203	2047.7920890855519	2890.953112542283
p113	a	753.0382694617274	1685.1031831438722	2658.0417949047796
p113	l	459.8463875867119	1584.9134484961394	2845.540898836512
p113	b	534.1309746901402	1337.1318986156539	2600.060569444073
p113	a	712.7385305105988	1617.4743846365088	2699.066869712219
p113	s	1807.5893319025975	2913.167251708581	4175.752099185972
p113	j	472.9189666241456	2452.4349675665894	2946.412401973028
