Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,upper_f1,lower_f1,upper_f2,lower_f2,upper,lower,Speech Rate,stress_vowel,vowel_ind,stress,Delta F.50,Delta F.25,Delta F.75,F1.50_norm,F2.50_norm,F1.25_norm,F2.25_norm,F1.75_norm,F2.75_norm
p115,a,755.0843642025309,1736.6869019269848,2758.928184964193,744.544366882337,1728.3244816276795,2709.998018376401,691.0257587681506,1714.4283438694376,2003.7596642636045,Female,CBAS,218.15200000000002,218.262,textgrids/cbas/p115.TextGrid,0.11000000000001364,217.622,218.722,carbohidratos,False,False,rf,t,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,2,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.6917543504942759,1.5910284688826972,0.6693333379774095,1.5537357420887556,0.6355296474010053,1.576743018691435
p115,a,653.1390566380951,1686.0297624117798,2192.831131677059,705.4463907730766,1136.4752007990292,2307.5148019929998,666.6220227377439,1652.1976682517554,2483.2434506135314,Female,CBAS,219.97799999999998,220.078,textgrids/cbas/p115.TextGrid,0.09999999999999433,219.688,220.19799999999998,señal,False,False,n~,l,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,1,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5983593427792703,1.5446200166559743,0.6341848901193546,1.0216728156370216,0.6130857695022726,1.5195100735645641
p115,a,1020.1884817596973,1861.7191061291214,3131.7755008804384,847.1105371988506,1871.9445586781928,3177.975131988698,1030.7397183012945,1867.9160895232644,3235.2767342158613,Female,CBAS,221.731,221.821,textgrids/cbas/p115.TextGrid,0.09000000000000341,221.601,222.081,lanas,False,False,l,n,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.9346238036947758,1.7055740419459975,0.7615386654167623,1.682847867367899,0.9479612610997001,1.7179042006561147
p115,a,632.0182320330447,1730.9233071138267,2268.2446959916283,558.972145041972,1667.936810954217,2023.6102511154893,563.8697094402095,1554.994971286453,1857.8563347776487,Female,CBAS,221.891,222.00099999999998,textgrids/cbas/p115.TextGrid,0.11000000000001364,221.601,222.081,lanas,False,False,n,s,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,0,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5790099521691221,1.5857482750719047,0.5025069133811099,1.4994482033168226,0.5185854696060287,1.430113701656651
p115,a,904.3108772875056,1638.5553632126816,2962.0038097801416,672.7379691666923,1804.1316544816864,3202.048375911978,669.909547419681,1228.585824098487,1858.1133506258807,Female,CBAS,222.321,222.40099999999998,textgrids/cbas/p115.TextGrid,0.0800000000000125,222.081,222.63099999999997,anchas,False,False,tS,s,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.8284650208902187,1.5011273637286922,0.6047805483667651,1.6218851638102172,0.6161092738730185,1.129918394045215
p115,a,728.0646071777053,1860.205292511542,2853.7552161784492,646.8225472070576,1882.4128662891849,2777.081220790447,665.0077296375437,1812.3218872753275,3020.3201400963408,Female,CBAS,226.111,226.201,textgrids/cbas/p115.TextGrid,0.09000000000000341,225.831,226.53099999999998,literatura,False,False,rf,t,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.6670007794268077,1.7041871940579418,0.5814830033756329,1.692258706517189,0.6116011198900771,1.6667747553295682
p115,a,517.3495571296129,1815.7530219403345,3114.400736130106,749.6077321451874,1879.549702453808,3092.802554224141,602.8602080275198,1588.6515192103657,2510.4580598014927,Female,CBAS,226.391,226.53099999999998,textgrids/cbas/p115.TextGrid,0.14000000000001478,225.831,226.53099999999998,literatura,False,True,rf,sp,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.4739587042683159,1.663463199475618,0.673885221415832,1.6896847685594907,0.5544446506926437,1.4610673003661252
p115,a,676.5896563400761,1805.443037235921,2361.5376679713418,617.0738495976318,1873.4043210307275,2312.022111269057,750.2432473281311,1721.8062588231464,2899.4331076190533,Female,CBAS,227.998,228.06799999999998,textgrids/cbas/p115.TextGrid,0.0700000000000216,227.738,228.398,excavador,False,False,k,b,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.619843106891745,1.654017928045134,0.5547394056035148,1.684160170101673,0.6899913937931893,1.5835284150816418
p115,a,653.7135876538332,1472.0657241032404,2856.7135877622645,635.8119173843595,1416.5987370965595,2775.3711011978608,666.4293008721493,1522.7155822180935,2921.736263246143,Female,CBAS,228.148,228.178,textgrids/cbas/p115.TextGrid,0.030000000000001137,227.738,228.398,excavador,False,False,b,D,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5988856870508147,1.3486014505642572,0.5715846253336098,1.2734993419475653,0.6129085250830396,1.400426662508495
p115,a,565.6103957328186,1660.3015092752216,1894.3842764375934,556.2681847952483,1692.4961921752015,1901.720336020408,547.2257089398146,1849.3304366712823,1878.4305648524944,Female,CBAS,239.195,239.255,textgrids/cbas/p115.TextGrid,0.060000000000002274,239.065,239.845,enanitos,False,False,n,n,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,2,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5181718367936174,1.5210496291845972,0.5000760968734567,1.521526689626691,0.5032781447557735,1.700811157084492
p115,a,915.7618482600841,1667.6865559897487,2073.288913056397,1364.4730925825625,2921.7725683657823,3298.9810265619813,861.5023118641707,1778.8114011812409,1864.9055922355408,Female,CBAS,242.477,242.567,textgrids/cbas/p115.TextGrid,0.09000000000000341,242.477,243.097,acabar,True,False,sp,k,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,2,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.8389555824263866,1.5278152813892656,1.2266392310009586,2.6266262602778574,0.7923152697957315,1.635955488259733
p115,a,708.7388074197215,1640.00802121444,1736.9192922342174,697.5023034306496,1708.1488486690835,2802.9694512713186,730.7934241577974,1591.1002657933786,1770.5950105645443,Female,CBAS,242.657,242.707,textgrids/cbas/p115.TextGrid,0.04999999999998295,242.477,243.097,acabar,False,False,k,b,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,2,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.6492958623431575,1.5024581852105514,0.6270432841458169,1.5355981745311218,0.6721035812122383,1.4633193887039766
p115,a,937.2942454904803,1782.3669598967974,3002.3038480096034,1476.6252122399726,2901.08168209968,3656.4817255829053,839.8363310265896,1574.2312577321006,1799.207931548121,Female,CBAS,250.26,250.38,textgrids/cbas/p115.TextGrid,0.12000000000000455,250.26,251.03,abastecer,True,False,sil,b,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.8586820264727134,1.6328772745652538,1.327462171782672,2.6080254883343503,0.772389278633187,1.4478051265955714
p115,a,823.7968448997552,1617.8064440300245,1652.5506379348858,743.8458577306665,1268.7579656721593,1531.6459098709865,841.2394180470634,1128.029548282529,1728.3010222881492,Female,CBAS,250.43,250.53,textgrids/cbas/p115.TextGrid,0.09999999999999433,250.26,251.03,abastecer,False,False,b,s,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.7547038164201916,1.4821186862972426,0.6687053895529883,1.1405928807234929,0.7736796840747788,1.0374377683921336
p115,a,855.7395189732724,1782.1257041449142,2029.2512079409776,648.7385608837965,1729.5788379862313,2443.951702528944,792.5192599022978,1700.2289817235126,2816.734448161098,Female,CBAS,252.049,252.149,textgrids/cbas/p115.TextGrid,0.09999999999999433,252.049,252.729,abandonar,True,False,sp,b,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.7839674123895148,1.6326562532809326,0.5832054686670326,1.5548633881577176,0.7288722300339047,1.5636840038813278
p115,a,710.8231868582702,1646.6154760377804,1749.8301696943079,693.395666835525,1528.2814960610376,1789.0672424313336,655.6758100107096,1460.9620207011628,1908.0999515716544,Female,CBAS,252.209,252.28900000000002,textgrids/cbas/p115.TextGrid,0.07999999999998407,252.049,252.729,abandonar,False,False,b,n,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.6512054218745877,1.5085114632764631,0.6233514842983684,1.3739003350612962,0.6030186444689167,1.3436325145644687
p115,a,753.0090113105067,1570.3097092698547,2045.379776888009,697.6341101867181,1507.3881505855857,2296.083221359681,692.7428488187818,1448.5073011205982,1718.5822312499085,Female,CBAS,252.519,252.62900000000002,textgrids/cbas/p115.TextGrid,0.10999999999998522,252.049,252.729,abandonar,False,False,n,rf,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,2,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.6898530604399058,1.4386055711245815,0.6271617762866906,1.3551175555646788,0.637108838365433,1.3321780304977318
p115,a,574.3005491933584,1335.7036821666188,2502.418445557137,754.9480402312738,1761.8891631519614,1880.7669966355234,584.3269261498402,1569.1240744920597,2569.305345037573,Female,CBAS,254.112,254.292,textgrids/cbas/p115.TextGrid,0.18000000000000682,253.832,254.292,zona,False,True,n,sp,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5261331345608414,1.2236762895836495,0.6786860719709915,1.5839098476519593,0.537399772195058,1.443108100004925
p115,a,466.68166560466597,1327.8184472459113,2099.8708486413,706.3099049799658,1213.5607609425529,2335.607367016243,631.1961643784872,1721.79628370952,2454.2876177239964,Female,CBAS,256.048,256.188,textgrids/cbas/p115.TextGrid,0.13999999999998636,255.558,256.188,lotería,False,True,i+,sp,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,2,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.42754040181840186,1.2164524006784283,0.6349611754183869,1.090971486845526,0.5805049532501099,1.5835192410669752
p115,a,812.3081679894153,1692.0110514590078,2906.437074638653,795.0582671047937,1634.1505448152914,2899.0335073687042,808.6470118059415,1779.0662377378665,2763.1774571561045,Female,CBAS,257.488,257.558,textgrids/cbas/p115.TextGrid,0.06999999999999318,257.378,257.908,balada,False,False,b,l,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,1,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.7441787113975968,1.550099646371726,0.714744516886373,1.4690748967706273,0.7437047660872134,1.6361898589542
p115,a,807.3070938708023,1677.8644491129737,3173.288738612203,766.5382108119154,1171.7969142830782,1721.1732392221422,829.535828754085,1690.502482150441,3219.819446313251,Female,CBAS,257.638,257.678,textgrids/cbas/p115.TextGrid,0.040000000000020464,257.378,257.908,balada,False,False,l,D,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.7395970845718995,1.5371395399498207,0.6891054477765631,1.0534264645006313,0.7629160072041048,1.5547386371338716
p115,a,897.8724272663777,1860.0941551536566,2917.0821804745,978.5915954233417,1840.7196973674472,2880.6092155851925,802.3106523969708,1985.1428748948802,3188.937978983566,Female,CBAS,259.198,259.318,textgrids/cbas/p115.TextGrid,0.12000000000000455,259.198,259.668,albino,True,False,sp,l,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,1,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.8225665729502206,1.7040853779504122,0.8797380091989286,1.6547772223148476,0.7378772781681411,1.825716531278905
p115,a,623.4914471451314,1385.2846599735763,2045.6231709652136,586.8146130276308,1368.2588664672994,2075.0926997164347,692.3368021746687,1146.7773518296615,1987.910108040425,Female,CBAS,262.853,262.913,textgrids/cbas/p115.TextGrid,0.060000000000002274,262.483,263.143,terminarás,False,False,n,rf,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.571198321016923,1.2690988393353533,0.5275368415671292,1.2300425804638109,0.6367354012289916,1.0546799403758411
p115,a,651.783579427696,1844.1145128876185,2643.313108606053,625.9488871098575,1830.888129775968,2006.596690829221,670.2442850783073,1861.08375207565,3080.9723676893914,Female,CBAS,268.67,268.74,textgrids/cbas/p115.TextGrid,0.06999999999999318,268.36,268.81,nuestras,False,False,rf,s,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5971175513957608,1.6894459713080185,0.562717920715525,1.6459388021396866,0.6164171288313313,1.7116205665745898
p115,a,750.0418426504663,1722.5148947660246,2912.949788375405,664.4589555483244,1701.965269465697,2086.1263186957667,647.4403906551082,1727.875007825242,2910.730649440141,Female,CBAS,269.09,269.17,textgrids/cbas/p115.TextGrid,0.08000000000004093,268.81,269.66,ubicaciones,False,False,k,T,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,3,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.6871347524910967,1.578045088384302,0.5973378490907684,1.530039236886907,0.5954446096477043,1.589109784320818
p115,a,774.895207586608,1738.03766686297,2898.0423060968874,726.0355280339203,1672.274606106682,2947.518785046358,706.4405087598213,1836.3535932565123,2936.3603142600987,Female,CBAS,270.785,270.865,textgrids/cbas/p115.TextGrid,0.07999999999998407,270.715,271.265,vaquera,False,False,b,k,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,1,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.7099036298961472,1.592265943217038,0.6526941913535864,1.5033478109668266,0.6497064425532509,1.6888764808222516
p115,a,606.4965394782685,1682.2891234628946,2939.7409452569973,789.3053632893692,1923.433911378876,2055.1326631214947,408.02264580895485,1735.062831789629,2409.8015816352013,Female,CBAS,271.125,271.265,textgrids/cbas/p115.TextGrid,0.13999999999998636,270.715,271.265,vaquera,False,True,rf,sp,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5556288007458774,1.5411931104860226,0.7095727494469591,1.7291359622704972,0.37525444591942175,1.595720355883028
p115,a,883.0614872292517,1637.2968552332488,2819.521693023885,797.5434689146567,1537.8315481019195,2780.738495952317,886.5266470103395,1764.4681255460714,2835.4687928939643,Female,CBAS,274.439,274.559,textgrids/cbas/p115.TextGrid,0.12000000000000455,274.009,274.60900000000004,socovar,False,False,b,rf,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,2,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.808997847796691,1.4999744086270146,0.7169786730991295,1.382485677311816,0.8153299066455065,1.6227641176178564
p115,a,784.9500175710252,1632.04962360428,2903.429896617761,724.481498095029,1366.4102423732447,2044.7523540648333,812.1834878476955,1604.3209709891864,2895.050035962032,Female,CBAS,277.191,277.251,textgrids/cbas/p115.TextGrid,0.060000000000002274,276.871,277.671,socavar,False,False,k,b,1026.0826115654454,436.25789110463705,2065.9734848058347,1285.4061475849353,4106.054466502277,1039.5020108752192,1.6680523799625844,2,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.71911512847811,1.4951672698760698,0.6512971435850693,1.2283806973167792,0.7469572285943485,1.4754783422666664
p115,o,531.9627405209546,1018.4376581279224,2728.306199218093,513.7692183080686,1015.829199923309,2764.113224492656,577.2095922056562,1003.627886449484,2630.4314112027114,Female,CBAS,1.841,2.011,textgrids/cbas/p115.TextGrid,0.17000000000000015,1.521,2.011,bajo,False,True,x,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,0,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.487346258910912,0.9330198241639487,0.46187021369880166,0.9132140130838451,0.5308540296165963,0.9230267738992636
p115,o,555.4638047827274,1219.3405263088384,2982.0238991557444,502.0825066318351,1367.5055111652375,3022.1106400037206,497.52170767351237,1122.5931674698545,2709.616488517788,Female,CBAS,4.087,4.197,textgrids/cbas/p115.TextGrid,0.11000000000000032,4.0569999999999995,4.447,zombi,False,False,T,m,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5088762550478289,1.1170726792878964,0.45136404901047333,1.2293653262376811,0.4575658597962333,1.0324379820062026
p115,o,513.8738872141117,977.5145925144818,2456.458428923836,619.3508928137271,1131.9131688244802,2801.122045293748,486.4517253861141,935.1547678537013,2513.8366426367384,Female,CBAS,6.382000000000001,6.542000000000001,textgrids/cbas/p115.TextGrid,0.16000000000000014,5.962000000000001,6.542000000000001,básico,False,True,k,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.4707745437970958,0.8955290350339712,0.5567864306087938,1.017571622712454,0.44738490510593787,0.8600527148783674
p115,o,602.7424197118977,999.0901879101041,2675.3113199811,537.1504941458244,920.7089006681747,2707.3440118008025,608.3890923959323,1190.640987211776,2713.948895709996,Female,CBAS,11.702,11.772,textgrids/cbas/p115.TextGrid,0.07000000000000027,11.412,11.892000000000001,árbol,False,False,b,l,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5521895444140287,0.9152950541531576,0.4828896023326677,0.8277024032432583,0.5595295116961495,1.0950208978212126
p115,o,603.3020999695044,1174.826250674909,2759.851187485341,596.396267139327,1203.4136017771214,2717.2919250018717,653.9443715324704,1256.616285962271,2810.922366438213,Female,CBAS,16.857,16.977,textgrids/cbas/p115.TextGrid,0.12000000000000098,16.637,17.127,valor,False,False,l,rf,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5527022834819262,1.0762918800968109,0.536150593567942,1.081849354952129,0.601426257395628,1.1556977363037935
p115,o,601.8565145435573,1292.2679631842645,2784.3286675488994,673.3437157957454,1528.904146032522,3069.6838597158185,411.2150645747631,1089.729904333174,2609.081148031122,Female,CBAS,19.474,19.614,textgrids/cbas/p115.TextGrid,0.14000000000000054,18.984,19.614,arbusto,False,True,t,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5513779413887534,1.1838835869435627,0.6053251047843906,1.374460087310246,0.3781904823071351,1.0022139595747777
p115,o,569.3774297726416,1199.1595192827053,2625.81473634263,815.4626373418199,1396.551288540652,2655.585843725369,870.7795989516032,1360.8465666235475,2645.673681790255,Female,CBAS,23.051,23.201,textgrids/cbas/p115.TextGrid,0.15000000000000213,22.701,23.201,libro,False,True,rf,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5216229242601944,1.0985842824020373,0.7330877155560017,1.2554770100937318,0.8008475002035015,1.2515573083626608
p115,o,454.0933437242266,1074.4292053697363,2597.6843393677937,690.7502664566356,1497.466967105482,2556.2037553031023,442.4585366558969,1016.2352890789708,2498.59849101862,Female,CBAS,30.878,31.008000000000003,textgrids/cbas/p115.TextGrid,0.129999999999999,30.198,31.008000000000003,barómetro,False,True,rf,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.4160078806339471,0.9843152796543257,0.6209733121643112,1.3461985721557646,0.4069247987104808,0.9346216790762333
p115,o,542.9466360317248,927.0851783078232,2761.9842140392393,500.60837241562245,897.6547485732007,2677.041334748646,609.0318743803098,1007.6446504573282,2707.164230231487,Female,CBAS,32.556,32.666,textgrids/cbas/p115.TextGrid,0.10999999999999943,32.256,32.896,carbono,False,False,b,n,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.49740891927731284,0.8493292084660129,0.4500388262038112,0.8069770935607978,0.5601206720149998,0.9267209525622253
p115,o,702.3829632017532,1077.3987653597135,2465.188802803951,722.5842644372401,1311.265939875322,2462.5244718288604,822.9172031415964,2014.9104627664926,2710.930817532245,Female,CBAS,32.726,32.896,textgrids/cbas/p115.TextGrid,0.1700000000000017,32.256,32.896,carbono,False,True,n,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,2,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.6434730919385725,0.9870357783687839,0.6495915612268166,1.1788068616890581,0.7568289218119734,1.8530934913762371
p115,o,527.8137531467886,1187.4809192348418,2719.514583620194,580.0619242401175,1303.9022897723291,2987.795241179565,428.9281115821144,1030.5305165283382,2542.2055070821593,Female,CBAS,36.54,36.68,textgrids/cbas/p115.TextGrid,0.14000000000000054,36.25,36.68,pisco,False,True,k,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,0,0,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.48354525308654117,1.0878851833691439,0.521466283615835,1.1721870594014225,0.3944809987982234,0.9477688602704756
p115,o,558.2649909636114,990.5242176560457,2842.015143756235,504.169656876026,1007.3163140078136,2812.536998072765,588.8160127202573,1204.295833888386,2906.8948961657984,Female,CBAS,44.773999999999994,44.913999999999994,textgrids/cbas/p115.TextGrid,0.14000000000000054,44.474,45.163999999999994,zigoto,False,False,G,t,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5114425017071905,0.9074475241679385,0.4532403633067649,0.9055610663971368,0.5415283413099569,1.1075791270675008
p115,o,551.7552596528253,1342.7846996194507,2785.161639001888,743.614873466949,1375.8604542457165,1703.7351364914466,396.5048615721102,825.063197609369,2568.759156524711,Female,CBAS,45.004,45.163999999999994,textgrids/cbas/p115.TextGrid,0.1600000000000037,44.474,45.163999999999994,zigoto,False,True,t,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5054787509420148,1.23016341189891,0.6684977384375798,1.2368762848714627,0.3646616521458127,0.7588025719836533
p115,o,568.3711404759067,997.1689761214868,2789.039279917452,559.2593825317866,1041.0025747123116,2748.0357614466,540.932307613003,996.6674977721043,2873.380624873203,Female,CBAS,53.755,53.875,textgrids/cbas/p115.TextGrid,0.11999999999999746,53.695,54.145,boca,False,False,b,k,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,0,1,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5207010338968476,0.9135349771657332,0.5027651352365178,0.9358444696760204,0.4974901649656836,0.9166253723512306
p115,o,476.1158018998796,910.0720637970842,2584.9021481648515,729.8889142436898,1482.7856345756954,2869.2755993919964,724.9954601908435,1662.3149239464435,2535.9388019624867,Female,CBAS,56.628,56.808,textgrids/cbas/p115.TextGrid,0.17999999999999972,56.188,56.808,hambriento,False,True,t,sp,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,1,stressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.43618328350787033,0.8337430083853232,0.6561583232025736,1.3330002917775703,0.6667712503275972,1.5288148149041243
p115,o,529.7417932964067,983.8714403100977,2764.783844336312,460.9229119512674,955.213664336239,2751.069047985044,591.1296449425253,1349.5476362588345,2746.0093093014275,Female,CBAS,62.458999999999996,62.599,textgrids/cbas/p115.TextGrid,0.13999999999999346,62.208999999999996,62.818999999999996,cebolla,False,False,b,L,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.4853115857304896,0.9013527248447004,0.4143622394169084,0.8587216274417766,0.5436561662886592,1.241165792359704
p115,o,584.1923453369001,979.5535239770062,2786.1300531224506,520.8275250071104,918.7150695035707,2860.768946373111,530.7649773383298,1153.8235722533127,2826.10607848913,Female,CBAS,63.93600000000001,64.066,textgrids/cbas/p115.TextGrid,0.13000000000000256,63.93600000000001,64.346,hotel,True,False,sp,t,702.8275490300939,446.588208021165,1938.1611673675548,434.1106308047398,3134.093064474321,2298.4742636608653,1.6680523799625844,1,0,unstressed,1091.5498596618932,1112.3670742775194,1087.3226160165718,0.5351952915076672,0.8973969583766171,0.4682155172072016,0.825909981289472,0.4881393705235323,1.061160280543385
