Filename	Segment label	F1.50	F2.50	F3.50	F1.25	F2.25	F3.25	F1.75	F2.75	F3.75
p113	a+	865.3833395458279	1049.347429425177	1442.8061362610013	924.6848241896091	1701.8374366441262	2689.567436557109	853.1668512734748	1516.032293793194	2742.436951430881
p113	rf	577.551088924203	1219.4604742618048	2074.674895207165	652.4991043948646	1838.9210897419407	2660.296804414445	595.7699097065816	1163.5251207789202	1886.6041672531937
p113	b	380.78046849935805	771.2942012752919	2665.2927130547855	398.4226706784645	915.8991565781586	2222.294028478263	401.30323000104147	813.4253480859558	2669.914195476187
p113	o	697.1917782547205	864.2215449326892	2424.1997803482022	545.8584377648164	818.6582077850623	2706.882423764176	643.3650483911725	1345.415820710006	2733.3163989043305
p113	l	438.9239061352621	1342.5536847490237	2625.3104534901922	463.85247735601683	1138.2403317311341	2625.646968953075	475.7080016802761	1571.6172351040145	2706.716236854779
p113	sp	776.8282508470767	1446.1214525416465	2809.8994783282683	784.496791692863	1501.2437895187852	2624.105774857226	721.425189503863	1689.1743292049011	3033.9230618983056
p113	l	783.8645825389369	1873.610239495125	2687.6654370197894	744.831956322364	1855.1463700084876	2727.3062051666852	800.8489449689737	1863.7796190596264	2682.6690734839126
p113	a	742.800861203642	1851.0961778631133	2700.2920822715055	785.5915563873871	1876.1103388916208	2706.2887866255705	733.2450736913063	1835.6059464699351	2803.1785131528522
p113	s	771.4032453028318	1910.9361977349945	2820.2549580443465	727.8329680775479	1873.7214589560722	2986.75980954283	749.5825618958656	1913.2865730842827	2812.655152298852
p113	a	705.3883001373521	1739.0199459776536	2699.1642754253944	662.5538742839656	1753.543568762387	2778.2161125358557	749.8973872096295	1744.8379857324182	2726.76356790802
p113	m	409.671357748304	780.8511459761138	2634.4820468709136	440.45008953286026	880.7311941279497	2449.5246131230556	405.462395215932	750.6445229805217	2648.499923936663
p113	i	463.05502651163323	670.5813162513166	2881.4404848601407	476.1027184016187	655.1161995395964	2881.4274345621975	564.9505901812765	2319.9108517260524	3029.226412775791
p113	G	444.06092843019155	2069.32279288804	2883.967343677564	458.99159700034033	2064.414630515913	2910.3036121152163	481.0582030235123	2082.5900028045203	2846.349006543931
p113	a	666.1067307338809	1737.7924459390515	2531.9471878283184	711.7132184957438	1766.9723717797972	2592.6527363312584	749.1566429245249	1796.002493101523	2569.7177090229247
p113	s	522.5270500768241	1734.299551440617	2793.042827068311	459.25804174194604	1762.9243242093896	2746.7200900255775	651.3578099080371	1835.7055698962563	2878.9312389674933
p113	sp	1807.0033873450157	2640.1264414939883	3496.0251330986407	1477.4105776240947	2493.8171130717965	3463.484179847763	896.4985479741899	1530.0611415288702	2892.7014596890667
p113	b	442.74764214871584	543.7015532905426	2404.5127593500383	454.5409230979221	1409.7886026493104	2542.6434632927853	423.9781837269242	1578.3826186809233	2656.922575192281
p113	e	657.4629780994505	2089.0190073991334	2991.2289678781317	611.6953935807185	2063.8274013300615	3001.5360605329574	633.2371934080049	2083.249791328204	2892.371257315217
p113	s	672.2817586416904	1810.0010517229857	2732.6741843472905	709.6139758961763	1869.34918930206	2777.193845272167	381.7233854857226	2006.0653269541	2964.8557260991124
p113	sil	1824.1075395130404	2982.2154305860963	3980.4261272576327	1528.745270068228	2727.809529691167	3786.4934269525197	1516.5852279521728	2562.2126761410145	3627.859804533715
p113	b	483.6409591653117	2420.3060106396592	3708.857366871208	1167.5364579692641	2448.2506783601784	3551.1537496194937	328.73858162805317	1491.1623790495723	2780.3474980937604
