Participant,Vowel,F1 (Hz),F2 (Hz),F3 (Hz),t1_ph,t2_ph,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,Gender
p115,a,791.6414117411391,1766.4332333969394,3009.8831383465536,50.607,50.787,0.17999999999999972,50.217,50.787,música,False,True,k,sp,Female
p115,a,498.87524914987205,1693.7167910209625,2624.476259295912,52.25899999999999,52.458999999999996,0.20000000000000284,51.958999999999996,52.458999999999996,lucha,False,True,tS,sp,Female
p115,a,660.5442732954551,1785.2204658913718,3043.3547002298023,53.955,54.145,0.19000000000000486,53.695,54.145,boca,False,True,k,sp,Female
p115,a,614.3841473106132,1726.3180896297556,1801.926244129382,56.188,56.268,0.0799999999999983,56.188,56.808,hambriento,True,False,s,m,Female
p115,a,650.275088754069,1585.7400698916827,2777.3279593397097,60.59,60.64,0.049999999999997165,60.54,61.02,vampiro,False,False,b,m,Female
p115,a,793.1140713886972,1599.0514308968964,2820.257676154925,65.862,65.962,0.10000000000000853,65.732,66.52199999999999,vagoneta,False,False,b,G,Female
p115,a,562.1490252955284,1885.9236096146944,2803.5600623775317,66.352,66.52199999999999,0.1700000000000017,65.732,66.52199999999999,vagoneta,False,True,t,sp,Female
p115,a,646.3671292150062,1420.2354731126416,1777.1349544548855,71.74,71.79,0.05000000000001137,71.66,71.87,las,False,False,l,s,Female
p115,a,726.5850652536149,1573.4070306277185,1811.4151730570327,71.87,71.96,0.0899999999999892,71.87,72.45,águilas,True,False,s,g,Female
p115,a,767.6038495360733,1570.5385056852704,2816.574985643588,74.53,74.6,0.06999999999999318,74.13,75.01,balsámico,False,False,s,m,Female
p115,a,690.2071202737114,1710.4523853157075,2757.903738316699,76.029,76.089,0.060000000000002274,75.939,76.539,balsero,False,False,b,l,Female
p115,a,834.3031740945028,1814.1452183448996,2971.0754184994425,80.94,81.06,0.12000000000000455,80.82,81.28,vaya,False,False,b,L,Female
p115,a,749.7632706231191,1579.46238221691,1775.7111556175823,82.43,82.49,0.05999999999998806,82.3,82.86,basura,False,False,b,s,Female
p115,a,693.6113014042717,1824.755920618659,3185.02685918922,82.73,82.86,0.12999999999999545,82.3,82.86,basura,False,True,rf,sp,Female
p115,a,642.0492905250441,1574.0884495203602,1966.3215750169227,84.15100000000001,84.211,0.060000000000002274,84.09100000000001,84.551,tareas,False,False,t,rf,Female
p115,a,672.8891015418552,1692.8518659434012,2695.965491433069,86.215,86.265,0.049999999999997165,86.125,86.705,marbete,False,False,m,rf,Female
p115,a,728.2856381384422,1599.3166103548824,2870.997255365697,93.198,93.258,0.060000000000002274,93.12799999999999,93.678,vacante,False,False,b,k,Female
p115,a,872.5175663003796,1790.8121592146647,2990.3517088803637,93.338,93.428,0.09000000000000341,93.12799999999999,93.678,vacante,False,False,k,n,Female
p115,a,769.9391075430458,1778.2179078703891,2798.208872314212,95.01100000000001,95.071,0.060000000000002274,94.87100000000001,95.571,galvano,False,False,G,l,Female
p115,a,930.2192158165147,1672.5084934141214,3042.7769641838454,95.211,95.321,0.10999999999999943,94.87100000000001,95.571,galvano,False,False,b,n,Female
p115,a,831.8562347771367,1824.3347509843704,2853.003194677695,97.229,97.369,0.14000000000000054,96.87899999999999,97.449,comerás,False,False,rf,s,Female
p115,a,811.8198723319698,1772.2247213828698,2558.378113423381,97.449,97.579,0.12999999999999545,97.449,98.009,apio,True,False,s,p,Female
p115,a,736.1115703748418,1713.7977052754293,2798.6314443828082,99.141,99.221,0.0799999999999983,99.071,99.561,vacío,False,False,b,s,Female
p115,a,748.6897861567985,1821.067880349696,2865.788425206143,100.84899999999999,100.90899999999999,0.060000000000002274,100.789,101.319,valija,False,False,b,l,Female
p115,a,668.2692141012614,1753.4167221332675,2617.8960784251285,101.149,101.319,0.1700000000000017,100.789,101.319,valija,False,True,x,sp,Female
p115,a,713.6177883967778,1599.926653634211,2309.84273723172,102.64399999999999,102.764,0.11999999999999035,102.294,102.764,ceja,False,True,x,sp,Female
p115,a,827.132752880436,1629.142414584344,2719.055896082845,103.77,103.89,0.12000000000000455,103.77,104.25,azul,True,False,sp,T,Female
p115,a,757.5625564270596,1511.3965156765023,2913.632970482821,105.37100000000001,105.471,0.10000000000000853,105.271,105.831,vapor,False,False,b,p,Female
p115,a,740.5711887516832,1810.0370387405678,2849.656016520617,115.90899999999999,115.959,0.049999999999997165,115.789,116.389,baliza,False,False,b,l,Female
p115,a,617.4529462935591,1965.9854819722595,2635.092563819663,116.189,116.389,0.20000000000000284,115.789,116.389,baliza,False,True,s,sp,Female
p115,a,878.2259510055052,1589.8533358295786,2956.430165886076,117.54799999999999,117.63799999999999,0.09000000000000341,117.43799999999999,117.988,banda,False,False,b,n,Female
p115,a,795.5729050021051,1434.5545252484833,2647.512898322272,119.525,119.625,0.09999999999999433,119.205,119.775,casual,False,False,w,l,Female
p115,a,742.561880355948,1697.311976793289,2896.013425277008,122.926,123.016,0.09000000000000341,122.566,123.186,causal,False,False,s,l,Female
p115,a,674.1880789455538,1645.8113905124328,1961.7178673563199,126.363,126.413,0.049999999999997165,126.243,126.913,salvación,False,False,s,l,Female
p115,a,712.7722625954532,1621.9861648377907,2780.9840554495026,126.53299999999999,126.59299999999999,0.060000000000002274,126.243,126.913,salvación,False,False,b,s,Female
p115,a,791.5688925316707,1765.3119171536734,3215.25946549984,135.305,135.425,0.12000000000000455,135.045,135.645,ventaja,False,False,t,x,Female
p115,a,731.5680879733162,1761.0996226905793,3152.1395648030352,135.475,135.645,0.17000000000001592,135.045,135.645,ventaja,False,True,x,sp,Female
p115,a,675.1752604853716,1640.7466189560473,2966.042302820176,136.929,136.989,0.060000000000002274,136.679,137.599,vandalismo,False,False,b,n,Female
p115,a,655.0389015191753,1820.8551587721133,1869.5373823345017,137.089,137.149,0.060000000000002274,136.679,137.599,vandalismo,False,False,d,l,Female
p115,a,730.5633029830177,1741.064335053173,2332.549686626425,144.01,144.1,0.09000000000000341,143.75,144.47,velatorio,False,False,l,t,Female
p115,a,815.5537746340709,1778.6709087290244,2775.52028976916,147.879,147.97899999999998,0.10000000000002274,147.769,148.239,charcos,False,False,tS,rf,Female
p115,a,691.5045020333289,1632.2680985393845,3050.983048340416,148.529,148.66899999999998,0.14000000000001478,148.239,148.91899999999998,olvidados,False,False,D,D,Female
p115,a,680.3068198521947,1478.9874008454485,3052.4095130663145,150.496,150.546,0.04999999999998295,150.266,150.89600000000002,convalecer,False,False,V,l,Female
p115,a,799.3543461634799,1381.79762496549,1716.9400836967698,152.076,152.156,0.0800000000000125,151.986,152.596,bajeza,False,False,b,x,Female
p115,a,665.888538828038,1841.774483645977,3029.9933522622914,152.436,152.596,0.1599999999999966,151.986,152.596,bajeza,False,True,T,sp,Female
p115,a,604.2102036282055,1672.012736552919,3077.967864048388,157.571,157.711,0.14000000000001478,157.201,157.711,cintura,False,True,rf,sp,Female
p115,a,783.1519200369247,1627.010251335845,2666.702964187929,158.83,158.93,0.09999999999999433,158.83,159.54,alboroto,True,False,sp,l,Female
p115,a,819.3855063780478,1677.1371660638556,2960.574485509773,165.215,165.315,0.09999999999999433,165.095,165.485,base,False,False,b,s,Female
p115,a,629.3301521676298,1843.3996675321573,2678.906779228566,166.919,166.96900000000002,0.04999999999998295,166.829,167.37900000000002,naranjas,False,False,n,rf,Female
p115,a,831.0909181281622,1505.12077367668,1891.9638793217925,167.019,167.09900000000002,0.07999999999998407,166.829,167.37900000000002,naranjas,False,False,rf,ng,Female
p115,a,699.7870277274077,1672.063043439675,1735.8545269617236,167.37900000000002,167.43900000000002,0.060000000000002274,167.37900000000002,167.99900000000002,amargas,True,False,s,m,Female
p115,a,876.372403388094,1639.371463579536,2910.256587827237,167.52900000000002,167.579,0.05000000000001137,167.37900000000002,167.99900000000002,amargas,False,False,m,rf,Female
p115,a,773.3049702331523,1932.960190839926,2897.626837272562,167.709,167.77900000000002,0.06999999999999318,167.37900000000002,167.99900000000002,amargas,False,False,G,s,Female
p115,a,804.2398264659662,1651.026078249457,2878.5394746916913,171.06900000000002,171.149,0.0800000000000125,170.99900000000002,171.519,cabaret,False,False,k,b,Female
p115,a,656.1121809086028,1520.1151304506284,2731.043867209122,171.199,171.24900000000002,0.04999999999998295,170.99900000000002,171.519,cabaret,False,False,b,rf,Female
p115,a,780.7176841349636,1603.9337317774189,2801.322683891768,174.46900000000002,174.53900000000002,0.06999999999999318,174.40900000000002,174.77900000000002,vaca,False,False,b,k,Female
p115,a,477.0166735919453,1299.2200032922922,1803.330126259837,174.61900000000003,174.77900000000002,0.1599999999999966,174.40900000000002,174.77900000000002,vaca,False,True,k,sp,Female
p115,a,687.3272100342999,1725.3780397082708,3063.92924003747,177.9,177.97,0.06999999999999318,177.77,178.33,trabajas,False,False,rf,b,Female
p115,a,864.5299957770998,1603.3291235419724,2920.0982660138648,178.04,178.12,0.0800000000000125,177.77,178.33,trabajas,False,False,b,x,Female
p115,a,898.9501997145758,1706.5860687962554,2206.4628603945735,178.16,178.24,0.0800000000000125,177.77,178.33,trabajas,False,False,x,s,Female
p115,a,710.399371354496,1620.4174702981916,2971.7704908291644,178.33,178.41,0.07999999999998407,178.33,178.79,afuera,True,False,s,f,Female
p115,a,707.450731479374,1712.2354778862539,3005.7193771326592,181.361,181.43099999999998,0.0700000000000216,181.291,181.84099999999998,vaciar,False,False,b,s,Female
p115,a,761.8213976378818,1951.8951557385972,2955.986338894148,181.611,181.72099999999998,0.11000000000001364,181.291,181.84099999999998,vaciar,False,False,j,rf,Female
p115,a,972.345617373196,1745.7387629822076,2701.3260847025213,182.861,182.99099999999999,0.13000000000002387,182.861,183.22099999999998,alba,True,False,sp,l,Female
p115,a,732.5947079415088,1567.025333492649,2911.960187019038,183.13099999999997,183.22099999999998,0.09000000000000341,182.861,183.22099999999998,alba,False,True,b,sp,Female
p115,a,742.4595880792726,1832.2613266536746,2782.556512630539,185.29,185.34,0.05000000000001137,185.08,185.78,encadenado,False,False,k,D,Female
p115,a,735.4222136556128,1726.1572559813462,1909.886985015351,185.54,185.62,0.0800000000000125,185.08,185.78,encadenado,False,False,n,D,Female
p115,a,779.6295218051139,1397.8932388040305,2432.631692792919,194.718,194.828,0.11000000000001364,194.408,194.94799999999998,general,False,False,rf,l,Female
p115,a,755.4304863522185,1733.3184495683583,1953.777305607402,199.09900000000002,199.15900000000002,0.060000000000002274,199.09900000000002,199.83900000000003,abónicos,True,False,s,b,Female
p115,a,769.3883220821764,1640.3487285667245,3001.552527893068,202.787,202.86700000000002,0.07999999999998407,202.717,203.33700000000002,vanidad,False,False,b,n,Female
p115,a,747.8568710430949,1978.967622317441,3067.426996482799,203.107,203.33700000000002,0.22999999999998974,202.717,203.33700000000002,vanidad,False,True,D,sp,Female
p115,a,869.0167880975492,1666.0784150915765,3075.724483009536,204.582,204.702,0.12000000000000455,204.52200000000002,204.982,vaso,False,False,b,s,Female
p115,a,748.3378802077599,1681.8075388396699,2855.544953255728,206.34099999999998,206.44099999999997,0.09999999999999433,206.34099999999998,206.761,alto,True,False,s,l,Female
p115,a,721.6231633625409,1776.3687692433798,2179.343331910287,217.68200000000002,217.762,0.0800000000000125,217.622,218.722,carbohidratos,False,False,k,rf,Female
p115,a,755.0843642025309,1736.6869019269848,2758.928184964193,218.15200000000002,218.262,0.11000000000001364,217.622,218.722,carbohidratos,False,False,rf,t,Female
p115,a,653.1390566380951,1686.0297624117798,2192.831131677059,219.97799999999998,220.078,0.09999999999999433,219.688,220.19799999999998,señal,False,False,n~,l,Female
p115,a,1020.1884817596973,1861.7191061291214,3131.7755008804384,221.731,221.821,0.09000000000000341,221.601,222.081,lanas,False,False,l,n,Female
p115,a,632.0182320330447,1730.9233071138267,2268.2446959916283,221.891,222.00099999999998,0.11000000000001364,221.601,222.081,lanas,False,False,n,s,Female
p115,a,904.3108772875056,1638.5553632126816,2962.0038097801416,222.321,222.40099999999998,0.0800000000000125,222.081,222.63099999999997,anchas,False,False,tS,s,Female
p115,a,728.0646071777053,1860.205292511542,2853.7552161784492,226.111,226.201,0.09000000000000341,225.831,226.53099999999998,literatura,False,False,rf,t,Female
p115,a,517.3495571296129,1815.7530219403345,3114.400736130106,226.391,226.53099999999998,0.14000000000001478,225.831,226.53099999999998,literatura,False,True,rf,sp,Female
p115,a,676.5896563400761,1805.443037235921,2361.5376679713418,227.998,228.06799999999998,0.0700000000000216,227.738,228.398,excavador,False,False,k,b,Female
p115,a,653.7135876538332,1472.0657241032404,2856.7135877622645,228.148,228.178,0.030000000000001137,227.738,228.398,excavador,False,False,b,D,Female
p115,a,834.6260795841928,1656.608331064287,2840.1657090634117,231.59900000000002,231.68900000000002,0.09000000000000341,231.519,231.99900000000002,válido,False,False,b,l,Female
p115,a,565.6103957328186,1660.3015092752216,1894.3842764375934,239.195,239.255,0.060000000000002274,239.065,239.845,enanitos,False,False,n,n,Female
p115,a,915.7618482600841,1667.6865559897487,2073.288913056397,242.477,242.567,0.09000000000000341,242.477,243.097,acabar,True,False,sp,k,Female
p115,a,708.7388074197215,1640.00802121444,1736.9192922342174,242.657,242.707,0.04999999999998295,242.477,243.097,acabar,False,False,k,b,Female
p115,a,937.2942454904803,1782.3669598967974,3002.3038480096034,250.26,250.38,0.12000000000000455,250.26,251.03,abastecer,True,False,sil,b,Female
p115,a,823.7968448997552,1617.8064440300245,1652.5506379348858,250.43,250.53,0.09999999999999433,250.26,251.03,abastecer,False,False,b,s,Female
p115,a,855.7395189732724,1782.1257041449142,2029.2512079409776,252.049,252.149,0.09999999999999433,252.049,252.729,abandonar,True,False,sp,b,Female
p115,a,710.8231868582702,1646.6154760377804,1749.8301696943079,252.209,252.28900000000002,0.07999999999998407,252.049,252.729,abandonar,False,False,b,n,Female
p115,a,753.0090113105067,1570.3097092698547,2045.379776888009,252.519,252.62900000000002,0.10999999999998522,252.049,252.729,abandonar,False,False,n,rf,Female
p115,a,574.3005491933584,1335.7036821666188,2502.418445557137,254.112,254.292,0.18000000000000682,253.832,254.292,zona,False,True,n,sp,Female
p115,a,812.3081679894153,1692.0110514590078,2906.437074638653,257.488,257.558,0.06999999999999318,257.378,257.908,balada,False,False,b,l,Female
p115,a,807.3070938708023,1677.8644491129737,3173.288738612203,257.638,257.678,0.040000000000020464,257.378,257.908,balada,False,False,l,D,Female
p115,a,897.8724272663777,1860.0941551536566,2917.0821804745,259.198,259.318,0.12000000000000455,259.198,259.668,albino,True,False,sp,l,Female
p115,a,623.4914471451314,1385.2846599735763,2045.6231709652136,262.853,262.913,0.060000000000002274,262.483,263.143,terminarás,False,False,n,rf,Female
p115,a,651.783579427696,1844.1145128876185,2643.313108606053,268.67,268.74,0.06999999999999318,268.36,268.81,nuestras,False,False,rf,s,Female
p115,a,750.0418426504663,1722.5148947660246,2912.949788375405,269.09,269.17,0.08000000000004093,268.81,269.66,ubicaciones,False,False,k,T,Female
p115,a,774.895207586608,1738.03766686297,2898.0423060968874,270.785,270.865,0.07999999999998407,270.715,271.265,vaquera,False,False,b,k,Female
p115,a,606.4965394782685,1682.2891234628946,2939.7409452569973,271.125,271.265,0.13999999999998636,270.715,271.265,vaquera,False,True,rf,sp,Female
p115,a,883.0614872292517,1637.2968552332488,2819.521693023885,274.439,274.559,0.12000000000000455,274.009,274.60900000000004,socovar,False,False,b,rf,Female
p115,a,784.9500175710252,1632.04962360428,2903.429896617761,277.191,277.251,0.060000000000002274,276.871,277.671,socavar,False,False,k,b,Female
p115,o,531.9627405209546,1018.4376581279224,2728.306199218093,1.841,2.011,0.17000000000000015,1.521,2.011,bajo,False,True,x,sp,Female
p115,o,555.4638047827274,1219.3405263088384,2982.0238991557444,4.087,4.197,0.11000000000000032,4.0569999999999995,4.447,zombi,False,False,T,m,Female
p115,o,513.8738872141117,977.5145925144818,2456.458428923836,6.382000000000001,6.542000000000001,0.16000000000000014,5.962000000000001,6.542000000000001,básico,False,True,k,sp,Female
p115,o,602.7424197118977,999.0901879101041,2675.3113199811,11.702,11.772,0.07000000000000027,11.412,11.892000000000001,árbol,False,False,b,l,Female
p115,o,603.3020999695044,1174.826250674909,2759.851187485341,16.857,16.977,0.12000000000000098,16.637,17.127,valor,False,False,l,rf,Female
p115,o,601.8565145435573,1292.2679631842645,2784.3286675488994,19.474,19.614,0.14000000000000054,18.984,19.614,arbusto,False,True,t,sp,Female
p115,o,569.3774297726416,1199.1595192827053,2625.81473634263,23.051,23.201,0.15000000000000213,22.701,23.201,libro,False,True,rf,sp,Female
p115,o,545.2392158495728,1723.3335546125784,2697.333618758604,25.165,25.225,0.060000000000002274,24.545,25.345,valuación,False,False,j,n,Female
p115,o,593.5060937215787,1197.4659564412495,2531.827153129193,30.478,30.548000000000002,0.06999999999999673,30.198,31.008000000000003,barómetro,False,False,rf,m,Female
p115,o,454.0933437242266,1074.4292053697363,2597.6843393677937,30.878,31.008000000000003,0.129999999999999,30.198,31.008000000000003,barómetro,False,True,rf,sp,Female
p115,o,542.9466360317248,927.0851783078232,2761.9842140392393,32.556,32.666,0.10999999999999943,32.256,32.896,carbono,False,False,b,n,Female
p115,o,527.8137531467886,1187.4809192348418,2719.514583620194,36.54,36.68,0.14000000000000054,36.25,36.68,pisco,False,True,k,sp,Female
p115,o,582.7410776875619,1218.8540909685921,2707.8366233777388,38.043,38.123000000000005,0.0799999999999983,37.933,38.523,lógica,False,False,l,x,Female
p115,o,558.2649909636114,990.5242176560457,2842.015143756235,44.773999999999994,44.913999999999994,0.14000000000000054,44.474,45.163999999999994,zigoto,False,False,G,t,Female
p115,o,551.7552596528253,1342.7846996194507,2785.161639001888,45.004,45.163999999999994,0.1600000000000037,44.474,45.163999999999994,zigoto,False,True,t,sp,Female
p115,o,607.4282766541644,1082.245538994945,2785.602403103973,48.718,48.808,0.0899999999999963,48.438,48.948,balcón,False,False,k,ng,Female
p115,o,568.3711404759067,997.1689761214868,2789.039279917452,53.755,53.875,0.11999999999999746,53.695,54.145,boca,False,False,b,k,Female
p115,o,476.1158018998796,910.0720637970842,2584.9021481648515,56.628,56.808,0.17999999999999972,56.188,56.808,hambriento,False,True,t,sp,Female
p115,o,529.7417932964067,983.8714403100977,2764.783844336312,62.458999999999996,62.599,0.13999999999999346,62.208999999999996,62.818999999999996,cebolla,False,False,b,L,Female
p115,o,584.1923453369001,979.5535239770062,2786.1300531224506,63.93600000000001,64.066,0.13000000000000256,63.93600000000001,64.346,hotel,True,False,sp,t,Female
p115,o,556.4529658068969,1049.042896892303,2497.372636816055,66.042,66.112,0.06999999999999318,65.732,66.52199999999999,vagoneta,False,False,G,n,Female
p115,o,541.400114473677,976.9270892232769,2736.906732839797,67.617,67.747,0.12999999999999545,67.53699999999999,68.007,polvo,False,False,p,l,Female
p115,o,452.32406224395663,909.9391751839488,2613.984521326616,76.419,76.539,0.12000000000000455,75.939,76.539,balsero,False,True,rf,sp,Female
p115,o,586.8666816362722,1203.846081533606,2796.784490651486,91.471,91.541,0.06999999999999318,91.40100000000001,92.001,control,False,False,k,n,Female
p115,o,582.2535729932206,1233.5614177318896,2627.0669780097514,91.741,91.831,0.09000000000000341,91.40100000000001,92.001,control,False,False,rf,l,Female
p115,o,564.0284204557784,983.0180486286273,2820.9861683958525,96.959,97.039,0.0799999999999983,96.87899999999999,97.449,comerás,False,False,k,m,Female
p115,o,555.4668584156328,971.3676893839377,2956.2562069906908,105.561,105.691,0.12999999999999545,105.271,105.831,vapor,False,False,p,rf,Female
p115,o,596.5961178206328,1200.866828002697,3049.5596465557746,109.229,109.369,0.14000000000000054,109.179,109.439,tos,False,False,t,s,Female
p115,o,598.8699630409501,1904.1848639415884,2751.081422540025,126.73299999999999,126.803,0.06999999999999318,126.243,126.913,salvación,False,False,j,ng,Female
p115,o,547.7210745497008,1384.705233226835,2656.785464945548,128.485,128.555,0.06999999999999318,128.085,128.555,líquido,False,True,D,sp,Female
p115,o,604.6267565220403,1255.6452197484973,2962.432412444679,133.045,133.115,0.0700000000000216,132.865,133.195,los,False,False,l,s,Female
p115,o,602.6593234570682,1270.1439933682589,2915.9969800362537,133.195,133.285,0.09000000000000341,133.195,133.815,obreros,True,False,s,b,Female
p115,o,622.0359239234267,1080.7310674063035,2655.629490109289,133.565,133.635,0.06999999999999318,133.195,133.815,obreros,False,False,rf,s,Female
p115,o,581.3125942380353,1202.5485800942408,2801.147603862027,138.922,139.062,0.14000000000001478,138.832,139.262,zorro,False,False,T,r,Female
p115,o,598.1715948546031,1106.0789667731772,2825.604736266231,140.546,140.606,0.060000000000002274,140.506,141.046,porvenir,False,False,p,rf,Female
p115,o,577.3945202078156,1442.154597281065,2820.267197799029,144.19,144.28,0.09000000000000341,143.75,144.47,velatorio,False,False,t,rf,Female
p115,o,573.4099749137786,1118.4100094773191,2786.2874783254388,145.849,145.939,0.09000000000000341,145.779,146.269,convoy,False,False,k,m,Female
p115,o,594.8744104477959,1157.857698428105,2850.00030787408,148.109,148.179,0.06999999999999318,147.769,148.239,charcos,False,False,k,s,Female
p115,o,647.3632290326109,1243.8054681846888,2820.4858599426984,148.239,148.299,0.060000000000002274,148.239,148.91899999999998,olvidados,True,False,s,l,Female
p115,o,578.5921536774189,1115.3747455345385,2813.430162154743,150.326,150.386,0.060000000000002274,150.266,150.89600000000002,convalecer,False,False,k,ng,Female
p115,o,549.9813258025938,988.1236829425287,2437.9981745481477,153.745,153.885,0.13999999999998636,153.375,153.885,lujo,False,True,x,sp,Female
p115,o,520.7848723660675,988.336969297615,2687.6812617757505,155.578,155.668,0.09000000000000341,155.188,155.988,hiperbólico,False,False,b,l,Female
p115,o,454.08552419417776,867.4769547305707,2714.251867908502,159.04,159.14,0.09999999999999433,158.83,159.54,alboroto,False,False,b,rf,Female
p115,o,596.1570546745497,1383.1075683079168,2806.332763586029,159.23,159.32,0.09000000000000341,158.83,159.54,alboroto,False,False,rf,t,Female
p115,o,568.366723726831,1412.8665654467236,2838.1927021034953,159.39,159.54,0.15000000000000568,158.83,159.54,alboroto,False,True,t,sp,Female
p115,o,595.3650591117096,1371.075021597747,2803.378821899512,163.74200000000002,163.832,0.09000000000000341,163.542,164.002,bigote,False,False,G,t,Female
p115,o,623.6988579820038,1533.7128362304557,2843.703067141167,176.12099999999998,176.21099999999998,0.09000000000000341,175.801,176.28099999999998,vector,False,False,t,rf,Female
p115,o,589.2638682087506,1031.2367880927852,3028.1130904773327,179.96200000000002,180.072,0.11000000000001364,179.832,180.292,fósil,False,False,f,s,Female
p115,o,536.5717103292552,984.8209849178467,2782.693856701001,199.27900000000002,199.33900000000003,0.060000000000002274,199.09900000000002,199.83900000000003,abónicos,False,False,b,n,Female
p115,o,605.5722130135814,1192.0212742730075,2811.182683148092,199.52900000000002,199.59900000000002,0.06999999999999318,199.09900000000002,199.83900000000003,abónicos,False,False,k,s,Female
p115,o,493.88740436220536,1655.0885356797614,2560.6994457615456,204.77200000000002,204.982,0.210000000000008,204.52200000000002,204.982,vaso,False,True,s,sp,Female
p115,o,554.8293541043105,1786.6729454811905,2978.933858525639,206.21099999999998,206.271,0.05999999999997385,206.011,206.34099999999998,dios,False,False,j,s,Female
p115,o,533.4531906763261,1004.7428438998288,2840.606629029069,213.22799999999998,213.31799999999998,0.09000000000000341,212.928,213.558,circonio,False,False,k,n,Female
p115,o,594.3807547425379,1174.6644924450825,2729.1521891128355,215.37900000000002,215.43900000000002,0.060000000000002274,215.28900000000002,215.99900000000002,bochornoso,False,False,b,tS,Female
p115,o,614.295118000691,1478.1785299409428,2708.4565014245027,215.52900000000002,215.579,0.05000000000001137,215.28900000000002,215.99900000000002,bochornoso,False,False,tS,rf,Female
p115,o,654.4473496755778,1252.4583252266973,2598.857257225523,215.699,215.80900000000003,0.10999999999998522,215.28900000000002,215.99900000000002,bochornoso,False,False,n,s,Female
p115,o,596.5535153486193,1303.3500313812606,2560.938198077385,215.889,215.99900000000002,0.10999999999998522,215.28900000000002,215.99900000000002,bochornoso,False,True,s,sp,Female
p115,o,632.4414775196409,1436.7333364715591,2485.3716650972847,218.352,218.412,0.060000000000002274,217.622,218.722,carbohidratos,False,False,t,s,Female
p115,o,595.5991737749272,1279.0187677042438,2725.068412780365,228.218,228.368,0.15000000000000568,227.738,228.398,excavador,False,False,D,rf,Female
p115,o,601.0570648394429,1377.2094107152514,2903.0350311430047,231.889,231.99900000000002,0.10999999999998522,231.519,231.99900000000002,válido,False,True,D,sp,Female
p115,o,658.1160098901129,1163.231535047982,2611.357642964772,234.655,234.775,0.12000000000000455,234.355,234.775,liso,False,True,s,sp,Female
p115,o,571.0960564076182,1582.9386673435813,3034.2341450348304,239.505,239.595,0.09000000000000341,239.065,239.845,enanitos,False,False,t,s,Female
p115,o,600.0020373029396,1224.6081046480394,2730.6124222797666,240.985,241.065,0.07999999999998407,240.845,241.385,brócoli,False,False,rf,k,Female
p115,o,505.4332526178746,1079.2868257327734,2669.642361431793,241.145,241.205,0.060000000000002274,240.845,241.385,brócoli,False,False,k,l,Female
p115,o,630.0007996064654,1528.5436606028911,3112.3839209606635,245.67700000000002,245.787,0.11000000000001364,245.067,246.047,unigenitos,False,False,t,s,Female
p115,o,577.3006492594445,1274.8415822503066,2349.160775264468,252.389,252.43900000000002,0.04999999999998295,252.049,252.729,abandonar,False,False,d,n,Female
p115,o,582.9706868401921,1146.1049297485629,2662.1023198855114,253.942,254.062,0.12000000000000455,253.832,254.292,zona,False,False,T,n,Female
p115,o,576.3233961912888,1378.3936376284344,3049.831364140858,255.69799999999998,255.768,0.06999999999999318,255.558,256.188,lotería,False,False,l,t,Female
p115,o,542.4092857673019,1167.7950470725866,2601.555429148566,259.598,259.668,0.06999999999999318,259.198,259.668,albino,False,True,n,sp,Female
p115,o,578.1666920564123,1903.7119543344293,2899.5790922713954,265.11400000000003,265.194,0.08000000000004093,264.67400000000004,265.254,televisión,False,False,j,ng,Female
p115,o,586.3453528342371,1921.0282329695126,2703.592684847743,269.31,269.38,0.06999999999999318,268.81,269.66,ubicaciones,False,False,j,n,Female
p115,o,612.7189281553738,1279.728154210198,2829.646521794905,274.149,274.23900000000003,0.08999999999997499,274.009,274.60900000000004,socovar,False,False,s,k,Female
p115,o,574.4235175529076,1023.7895468853984,2825.597406474709,274.309,274.369,0.060000000000002274,274.009,274.60900000000004,socovar,False,False,k,b,Female
p115,o,618.9582443371322,1173.740506371369,2881.306996658761,277.02099999999996,277.121,0.0999999999999659,276.871,277.671,socavar,False,False,s,k,Female
p115,i,504.53605717980247,856.9029312539941,2899.951456404215,4.3069999999999995,4.447,0.13999999999999968,4.0569999999999995,4.447,zombi,False,True,b,sp,Female
p115,i,458.57047053477663,1357.7863868591985,2652.122506184867,6.232,6.3020000000000005,0.0699999999999994,5.962000000000001,6.542000000000001,básico,False,False,s,k,Female
p115,i,474.2725856350769,1067.6370918687803,2576.420978608408,7.755,7.785,0.03000000000000025,7.645,8.135,límite,False,False,l,m,Female
p115,i,420.9463811244483,1553.40639116294,2791.8668509457225,22.801,22.881,0.08000000000000185,22.701,23.201,libro,False,False,l,b,Female
p115,i,414.93947296161963,1426.3063136837768,2771.0061660148212,27.871,27.951,0.08000000000000185,27.601,28.291,amarillas,False,False,rf,L,Female
p115,i,432.3876832585668,958.5075290388556,2800.544086411859,36.3,36.4,0.10000000000000142,36.25,36.68,pisco,False,False,p,s,Female
p115,i,494.79328640936967,877.0491338663937,2730.3818163119668,38.203,38.273,0.07000000000000027,37.933,38.523,lógica,False,False,x,k,Female
p115,i,412.9850827779194,1249.98840050695,2778.8057329084786,40.479,40.579,0.10000000000000142,40.099000000000004,40.889,pulverizar,False,False,rf,T,Female
p115,i,463.5708092094867,1402.2991138803118,2426.535900757515,44.623999999999995,44.70399999999999,0.0799999999999983,44.474,45.163999999999994,zigoto,False,False,s,G,Female
