Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,upper_f1,lower_f1,upper_f2,lower_f2,upper,lower,Speech Rate,stress_vowel,vowel_ind,stress,Delta F.50,Delta F.25,Delta F.75,F1.50_norm,F2.50_norm,F1.25_norm,F2.25_norm,F1.75_norm,F2.75_norm
p119,a,702.694750135299,1727.8741014100879,2653.557791337357,697.5208349284552,1743.8397605466205,2690.906370749137,693.9355700146266,1696.233211987585,2617.898512719042,Male,CBAS,287.538,287.608,textgrids/cbas/p119.TextGrid,0.06999999999999318,287.218,287.868,terminarás,False,False,n,rf,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,3,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.6481112336042696,1.5936572959484052,0.6499908216583061,1.6250121602667005,0.6213411844160749,1.5187858909726075
p119,a,914.9707971316052,1569.391509031202,2722.598298077645,656.5856722383136,1504.1833137669526,2620.778518948274,946.2770693966037,1609.5809917052036,2860.8125799562877,Male,CBAS,291.223,291.433,textgrids/cbas/p119.TextGrid,0.20999999999997954,290.793,291.433,revista,False,True,t,sp,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,1,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.8438982245515111,1.4474852227520345,0.611845036329312,1.401686227968199,0.8472845902282616,1.4411985824255007
p119,a,634.9825342937747,1509.568603466195,2428.410197161263,563.5238242323022,1375.2571472939746,2158.500820513328,648.4283229618035,1544.9976463475284,2549.254122476755,Male,CBAS,293.121,293.241,textgrids/cbas/p119.TextGrid,0.12000000000000455,292.751,293.421,nuestras,False,False,rf,s,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5856587281163901,1.3923092062582965,0.5251245485367543,1.2815452648848211,0.580594567575667,1.3833714670100965
p119,a,525.5412179532468,1545.751351256943,2265.3144337828962,512.222640112657,1605.6433003147886,2236.4335848050164,633.9021551076312,1587.7996559682879,2350.0376380658195,Male,CBAS,293.701,293.761,textgrids/cbas/p119.TextGrid,0.060000000000002274,293.461,294.341,ubicaciones,False,False,k,T,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,3,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4847185310719728,1.4256813714855714,0.4773190965011998,1.4962325937816774,0.5675880195191264,1.4216958482672644
p119,a,685.1289619355682,1494.6506577337134,2357.353826550685,687.5773302336694,1432.5612943905944,2396.737202776876,657.3729658820246,1568.6163524635922,2284.3064521891324,Male,CBAS,297.581,297.651,textgrids/cbas/p119.TextGrid,0.06999999999999318,297.441,298.061,vaquera,False,False,b,k,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,1,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.6319099105444818,1.3785500480894632,0.6407248808245961,1.3349446298795322,0.5886034883838508,1.404519359504238
p119,a,781.005706886876,1587.8312633633575,2782.572153011042,695.031140332513,1579.289049886037,2533.0216149359794,988.777677782229,1666.9887392334288,2990.3996798348107,Male,CBAS,297.891,298.061,textgrids/cbas/p119.TextGrid,0.16999999999995907,297.441,298.061,vaquera,False,True,rf,sp,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.7203391971335585,1.4644926245083048,0.6476707782200901,1.4716741576281107,0.8853391006090621,1.4926007577644802
p119,a,647.8732092754552,1296.4749942115636,2415.174237899983,625.3788058020798,1229.4232368408154,2405.0062137974223,632.1346779945935,1363.6628116669294,2379.721891249353,Male,CBAS,300.806,300.856,textgrids/cbas/p119.TextGrid,0.05000000000001137,300.436,301.206,sovacar,False,False,b,k,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,2,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.597548088699716,1.1957681591811502,0.5827646479874367,1.1456486743681873,0.5660054427349157,1.221006535992132
p119,a,665.8549277567516,1447.673178877875,2324.7321577978705,615.607781837957,1490.876718170923,2258.3693193932377,681.5381409632895,1499.3130800711624,2362.6649683264404,Male,CBAS,300.976,301.086,textgrids/cbas/p119.TextGrid,0.11000000000001364,300.436,301.206,sovacar,False,False,k,rf,946.5912473027524,477.11280597101916,1803.7598121432352,1115.7372497797892,3064.58665189494,2100.3416021344533,1.470317956258044,2,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.6141330336491322,1.3352216586756906,0.5736594348140772,1.38928636179671,0.6102406823185823,1.3424660807663942
p113,a,847.425364743598,1467.4755634059588,2678.720233387668,747.2660060945034,1385.6445034400306,2772.273644742828,809.4094227262751,1264.7721273248335,2659.0666315168965,Female,CBAS,0.746,0.856,textgrids/cbas/p113.TextGrid,0.11,0.5660000000000001,1.086,bajo,False,False,b,x,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7483838319753686,1.295966619791057,0.651348465733907,1.20778600124645,0.7112353259046429,1.1113666222751588
p113,a,801.9779405479946,1878.5773332658425,2766.545397959333,686.5702191544725,2061.3468896402005,2793.5535328848505,663.5059352151798,1840.9651049374395,2817.975759567925,Female,CBAS,11.101,11.251,textgrids/cbas/p113.TextGrid,0.14999999999999858,10.640999999999998,11.321,bacterias,False,False,j,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7082480054023622,1.6590215042205358,0.5984434662056648,1.7967566073689514,0.5830286216374118,1.6176725642494183
p113,a,742.800861203642,1851.096177863113,2700.292082271505,785.5915563873871,1876.1103388916208,2706.2887866255705,733.2450736913063,1835.6059464699358,2803.1785131528522,Female,CBAS,15.720999999999998,15.771,textgrids/cbas/p113.TextGrid,0.05000000000000071,15.691,15.841,las,False,False,l,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6559871559548869,1.6347521664793558,0.6847546265629606,1.635296642451626,0.6443090286720984,1.6129634235942834
p113,a,705.3883001373523,1739.0199459776536,2699.1642754253944,662.5538742839656,1753.5435687623874,2778.2161125358557,749.8973872096295,1744.8379857324182,2726.76356790802,Female,CBAS,15.841,15.911,textgrids/cbas/p113.TextGrid,0.07000000000000027,15.841,16.361,amigas,True,False,s,m,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6229471302727739,1.535774671373131,0.5775098103771367,1.5284622929394918,0.6589415660502507,1.5332048016605233
p113,a,666.1067307338808,1737.7924459390515,2531.9471878283184,711.7132184957437,1766.9723717797974,2592.6527363312584,749.1566429245247,1796.0024931015232,2569.717709022925,Female,CBAS,16.191,16.301,textgrids/cbas/p113.TextGrid,0.10999999999999943,15.841,16.361,amigas,False,False,G,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,1,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.5882565337208627,1.5346906335087265,0.6203591614351016,1.540167402192015,0.6582906673971883,1.5781635135950174
p113,a,810.8970632467758,1701.4861689686927,2896.87796289395,747.212520952982,1532.1833904657901,2858.800246934096,793.7823002392131,1848.9242473802453,2917.816580659923,Female,CBAS,20.083,20.183,textgrids/cbas/p113.TextGrid,0.10000000000000142,19.973,20.563,valor,False,False,b,l,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7161247193890765,1.5026275966747311,0.6513018458360589,1.3355154556256603,0.6975036330889095,1.6246663341639858
p113,a,768.6739897784918,1694.2356791391778,2664.3871432934106,721.8261991808928,1742.0785143262513,2652.981283972585,819.1249348776282,1065.7848888810063,2033.583654375944,Female,CBAS,28.41,28.49,textgrids/cbas/p113.TextGrid,0.0799999999999983,28.3,29.07,zanahoria,False,False,s,n,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6788364025241067,1.4962244966637317,0.6291740605467245,1.5184688695057642,0.7197724336492299,0.9365147495248194
p113,a,792.7664531136099,1779.6573387511874,2589.1372444228714,800.2248144152478,1658.1752067783682,2559.5927150419416,774.7765164510063,1812.2291419348471,2665.591933016981,Female,CBAS,34.597,34.647,textgrids/cbas/p113.TextGrid,0.04999999999999717,34.567,35.277,valuación,False,False,b,l,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7001130963576895,1.5716626315294182,0.697509589437493,1.4453352193790348,0.6808030802572559,1.5924220155932234
p113,a,712.1657232939386,1712.5968953339254,2777.2385750177336,732.0948958643708,1461.4465877098953,2746.703165362259,734.9102748486424,1789.2799322760975,2859.559812490552,Female,CBAS,34.797,34.857,textgrids/cbas/p113.TextGrid,0.060000000000002274,34.567,35.277,valuación,False,False,w,T,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,1,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.628932452548771,1.512439774028849,0.6381246882687414,1.273858284591244,0.6457722558777387,1.5722563390485675
p113,a,725.7296477800725,1823.2474169002546,2156.8598930376347,669.5674384366447,1892.3172337338367,2416.271146412448,775.7216387612849,1753.8140115303165,2377.384846024945,Female,CBAS,37.514,37.594,textgrids/cbas/p113.TextGrid,0.0799999999999983,37.484,37.834,cajas,False,False,k,x,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6409111142762597,1.610158186511036,0.5836231277405872,1.6494232533287343,0.6816335677157619,1.5410921161078812
p113,a,866.7769279020778,1756.721491796422,2607.8778910241463,868.7457202846917,1694.1376379490825,2588.785442280346,788.4906472717745,1745.624306421775,2627.7515840099923,Female,CBAS,37.674,37.764,textgrids/cbas/p113.TextGrid,0.09000000000000341,37.484,37.834,cajas,False,False,x,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,1,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7654737110299545,1.5514073763202454,0.7572352915900883,1.4766815862364395,0.6928538101226859,1.533895748709146
p113,a,750.0312351889485,1631.4575722514276,2775.2684208288542,731.837863173275,1611.11641785716,2763.396658168819,823.4011777393428,1621.6783712592853,2759.8272907013275,Female,CBAS,37.834,37.884,textgrids/cbas/p113.TextGrid,0.04999999999999717,37.834,38.534,amarillas,True,False,s,m,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6623724911299508,1.440783484214182,0.6379006477696109,1.404316800618998,0.7235300066401086,1.4249833428059333
p113,a,755.4941328989856,1684.2012664329975,2747.365334963829,785.5189303546733,1546.8355951790802,2718.0727381558536,738.3480779838559,1830.3172578374908,2819.7060023059807,Female,CBAS,37.984,38.044,textgrids/cbas/p113.TextGrid,0.059999999999995175,37.834,38.534,amarillas,False,False,m,rf,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,1,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6671969210939561,1.4873628404694474,0.6846913226596724,1.3482869332277256,0.6487930843541777,1.60831620541583
p113,a,801.0931322807531,1841.836600489252,2584.2051665227273,713.8350206306195,1979.795033786963,2775.922172885663,735.3282647000067,1860.3529474831923,2762.1913005571,Female,CBAS,38.244,38.374,textgrids/cbas/p113.TextGrid,0.13000000000000256,37.834,38.534,amarillas,False,False,L,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,2,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7074666077369737,1.626574787932728,0.6222086133757371,1.7256725813935458,0.6461395473124721,1.63470883554111
p113,a,761.6575317532637,1619.5176297370417,2488.027375523989,708.0150930941362,1661.5602115263996,2482.058738217393,789.3313740696584,1737.829007588862,2660.9469633641947,Female,CBAS,44.707,44.807,textgrids/cbas/p113.TextGrid,0.10000000000000142,44.667,45.337,carbono,False,False,k,rf,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.672639982211147,1.4302390040696855,0.6171357198670611,1.4482857318219269,0.6935925643072811,1.5270459496454332
p113,a,767.6604656801272,1635.8593729834577,2446.677199129309,712.9072270836405,1702.908585695102,2607.3149439002327,770.5716157324658,1701.232810821076,2468.6279127200987,Female,CBAS,54.056,54.236,textgrids/cbas/p113.TextGrid,0.17999999999999972,53.466,54.356,pulverizar,False,False,T,rf,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,3,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6779413324918768,1.4446708312732657,0.6213999095160484,1.484326713019685,0.6771081962480303,1.4948885430176022
p113,a,669.3005209414314,1690.0317097584912,2492.1776789368187,781.1634934768417,1538.6044714402624,2578.1924536152624,427.3560521527983,1710.202792612183,2810.9486158837194,Female,CBAS,56.607,56.777,textgrids/cbas/p113.TextGrid,0.1700000000000017,56.087,56.777,paqueta,False,True,t,sp,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.5910770546227541,1.4925118597218607,0.6808949407757924,1.341112339743184,0.3755215994477083,1.5027705465419352
p113,a,752.6602190309717,1557.8956030411227,2562.8938668776354,772.8650301146682,1594.5347313380985,2589.2878454658626,717.3708422478618,1471.1976758631042,2562.8788746935115,Female,CBAS,58.273,58.303,textgrids/cbas/p113.TextGrid,0.02999999999999403,58.273,58.573,hablas,True,False,,b,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6646942165393501,1.3758189567222312,0.6736616512445981,1.3898635055602293,0.6303601989980679,1.292754604879992
p113,a,744.9249234340216,1879.2788908378545,2898.971431891442,709.0189815233027,1669.60360700984,2743.411069131063,702.8608202022798,1857.313771683068,2960.9327953481793,Female,CBAS,58.423,58.493,textgrids/cbas/p113.TextGrid,0.07000000000000027,58.273,58.573,hablas,False,False,l,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,1,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6578629716874106,1.6596410683331262,0.6180107512250684,1.4552966934670464,0.6176101123685934,1.6320382844825343
p113,a,706.9684552117703,1858.0060295773928,2831.551853288309,676.2779241420562,1803.7625969121566,2814.3498843566285,665.0021705480953,1918.4930615289318,2883.548551678064,Female,CBAS,58.573,58.633,textgrids/cbas/p113.TextGrid,0.060000000000002274,58.573,59.043,aquí,True,False,s,k,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6243426071594802,1.6408544399295717,0.5894722691880792,1.5722353090665808,0.5843433770563093,1.6857970756831313
p113,a,757.4257393081429,1605.9295278529626,2597.94592267216,710.3426262018013,1412.8075973083971,2428.954827594502,740.0153648639467,1652.3321129711076,2548.4978533544754,Female,CBAS,60.58,60.64,textgrids/cbas/p113.TextGrid,0.060000000000002274,60.49,61.35,vacaciones,False,False,b,k,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6689027739825943,1.4182389906403543,0.6191644955724434,1.2314624957898257,0.6502581443031263,1.4519190608300336
p113,a,814.6796086065981,1598.3081455488668,2723.7587247140264,800.875984493973,1530.7459957643387,2721.882643799064,813.6541253527977,1724.5808004394164,2818.9967080791425,Female,CBAS,63.469,63.549,textgrids/cbas/p113.TextGrid,0.0799999999999983,63.339,64.029,balcón,False,False,b,l,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7194651855926825,1.4115083456408217,0.69807717665309,1.3342625619762656,0.7149651842077184,1.5154046310926408
p113,a,661.680644107323,1574.3062685716602,2273.3337894724805,636.5839955082372,1552.8078745593866,2352.855091327065,395.26149962819306,1613.6648209938685,2481.728774409548,Female,CBAS,68.259,68.449,textgrids/cbas/p113.TextGrid,0.18999999999999773,67.87899999999999,68.449,lucha,False,True,tS,sp,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.5843477391437256,1.3903116510242546,0.5548733722708822,1.3534926230083,0.34731982802810274,1.4179417642492127
p113,a,649.2302809760454,1574.0594744218772,2155.490961957255,608.4200090988463,1706.598141755184,1959.4548039540591,414.2791700134398,1647.7336548364567,2072.5460885139896,Female,CBAS,70.005,70.195,textgrids/cbas/p113.TextGrid,0.18999999999999773,69.605,70.195,boca,False,True,k,sp,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.573352493004864,1.3900937005601692,0.53032445771155,1.4875426851893998,0.3640308257192825,1.4478783543862648
p113,a,758.5531198263907,1507.4696439908253,2672.537617909133,708.7266187061853,1573.092130908533,2724.717791271339,734.7057821163812,1511.0546297097721,2470.942766112002,Female,CBAS,72.134,72.204,textgrids/cbas/p113.TextGrid,0.06999999999999318,72.134,72.824,hambriento,True,False,s,m,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6698983936412011,1.3312864538787357,0.6177559155028304,1.3711732335858122,0.6455925662781477,1.3277772680252022
p113,a,753.2644867826305,1977.2982456326813,2772.8389191937904,762.2339531360632,1990.1842702053666,2702.1052771261184,781.5069079004276,1813.9580350913839,3026.019689589345,Female,CBAS,80.968,81.148,textgrids/cbas/p113.TextGrid,0.1799999999999926,80.558,81.148,cebolla,False,True,L,sp,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6652278614293191,1.7462045621828777,0.6643951576229977,1.7347282766159755,0.6867171356433072,1.5939412095303314
p113,a,792.1527700765698,1623.711351018853,2576.640186131738,793.5172495389381,1556.4842986310643,2581.0736018379666,772.4865116832104,1594.471604944911,2555.154587922686,Female,CBAS,85.67,85.74,textgrids/cbas/p113.TextGrid,0.06999999999999318,85.64,86.35,vagoneta,False,False,b,G,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6995711365792997,1.4339425906434342,0.6916629939074369,1.3566971487848567,0.6787908325101756,1.401076513007438
p113,a,659.1349060987873,1671.993824205133,2342.325401764625,819.4064212989723,1608.0588600963558,2623.342419541226,531.2837926451008,1732.3858315329462,2650.5096869069057,Female,CBAS,86.21,86.35,textgrids/cbas/p113.TextGrid,0.14000000000000054,85.64,86.35,vagoneta,False,True,t,sp,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,2,1,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.5820995303393907,1.4765821242279984,0.7142290843859155,1.4016517047359385,0.4668438379887502,1.5222629819811255
p113,a,808.205664804993,1699.919218589863,2643.325552232483,801.6587435769587,1271.967285297632,2199.0005798641273,772.2393527553993,1703.7980028715424,2711.2608784633026,Female,CBAS,89.958,90.098,textgrids/cbas/p113.TextGrid,0.14000000000000054,89.85799999999998,90.208,las,False,False,l,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7137478739900208,1.5012437812051778,0.6987594623767598,1.10870015895994,0.6785736517415358,1.4971426003003503
p113,a,821.320852909999,1839.2739441965314,2652.7780539686028,700.4609839508821,1780.047822002614,2794.515691009987,799.9588637270873,1849.8529872705953,2884.315963184577,Female,CBAS,90.618,90.678,textgrids/cbas/p113.TextGrid,0.060000000000002274,90.248,90.808,ailas,False,False,l,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7253302447089712,1.6243116381425842,0.6105512407654883,1.5515645142939334,0.7029310348733765,1.6254824262430343
p113,a,802.9793994646768,1768.965326303113,2644.294453503903,801.0145536749739,1497.1772238240032,2581.930270436877,783.9674137913045,1877.9593829269227,2697.948081400457,Female,CBAS,95.074,95.144,textgrids/cbas/p113.TextGrid,0.07000000000000739,94.974,95.904,balsámico,False,False,b,l,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7091324203524143,1.5622202315490503,0.6981979593766541,1.3050026091327211,0.6888792042578455,1.6501797684203725
p113,a,820.6676357039267,1672.0662031425436,2266.1892246790835,805.7479426960831,1468.7073827269876,2637.1699259734687,786.9167228451282,1585.0815571084229,1834.683063962581,Female,CBAS,99.598,99.688,textgrids/cbas/p113.TextGrid,0.09000000000000341,99.528,100.258,balcero,False,False,b,l,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7247533712565929,1.476646043988708,0.7023237802376011,1.2801870987696229,0.6914707885997037,1.3928253936780508
p113,a,859.7881954087004,1574.3767722805273,2727.583132940095,1009.2617254572484,1928.760633306596,3026.8638780571496,813.7914896695631,1388.0837159242444,1867.0480520902952,Female,CBAS,101.762,101.892,textgrids/cbas/p113.TextGrid,0.12999999999999545,101.762,102.742,asado,True,False,,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.7593017758700635,1.3903739147208651,0.8797149489460363,1.6811888524651184,0.7150858874659943,1.219721622158797
p113,a,866.6865368936113,1725.3723747048284,2563.039314192184,783.1992501290327,1418.540726275525,2508.410959752903,731.3451015522734,2045.984064091583,2669.9966371795167,Female,CBAS,105.653,105.823,textgrids/cbas/p113.TextGrid,0.1699999999999875,105.493,106.163,valle,False,False,b,L,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.765393884331219,1.5237221389481614,0.6826693918563953,1.2364597320164672,0.6426395060972768,1.7978245641353154
p113,a,784.3548387225273,1453.9992131352328,2636.324884572105,794.8984541823563,1436.5735980545408,2558.798997722124,749.5058327779789,1649.6964293962078,2800.5767608257697,Female,CBAS,107.874,107.974,textgrids/cbas/p113.TextGrid,0.10000000000000853,107.764,108.544,basura,False,False,b,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6926845764277931,1.2840652971775903,0.6928669099400381,1.252177941155172,0.6585975036561332,1.4496030620119555
p113,a,784.9275763130562,1787.5113524986261,2815.9222894924706,749.0153565667254,1697.7473562607313,2784.809253151064,792.2886426152013,1837.521747799256,2792.10095924563,Female,CBAS,110.406,110.506,textgrids/cbas/p113.TextGrid,0.09999999999999433,110.366,110.826,tareas,False,False,t,rf,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6931903761955945,1.5785987195310724,0.6528732731476256,1.4798279684682665,0.6961911427259659,1.6146468554207107
p113,a,756.6536940336632,1720.7221816702179,2693.774087966325,704.1141805800114,1694.521468073284,2666.766946189566,725.6934157436041,1834.1471732703656,2738.328466167215,Female,CBAS,111.066,111.186,textgrids/cbas/p113.TextGrid,0.12000000000000455,110.826,111.256,hechas,False,False,tS,s,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,0,0,stressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6682209603090701,1.5196154300538391,0.6137355205266457,1.4770161487087885,0.6376733190414103,1.611681586488258
p113,a,910.0554973516977,1616.5166236709665,2651.273427193846,851.9596406695067,1464.984667562968,2875.12243500594,908.7328206082243,1695.941153485399,2687.5204995808003,Female,CBAS,114.594,114.674,textgrids/cbas/p113.TextGrid,0.0800000000000125,114.444,115.344,marbete,False,False,m,rf,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.8036941644110243,1.4275887359600092,0.7426038389161187,1.2769422237309185,0.7985116872602908,1.490238716212968
p113,a,779.6845994888312,1576.1250349357376,2592.130001573886,717.2345809635312,1430.1111340097148,2731.526432897129,750.2353872178952,1548.204607947707,2446.199078297251,Female,CBAS,122.267,122.347,textgrids/cbas/p113.TextGrid,0.0799999999999983,122.157,123.027,vacante,False,False,b,k,940.5206368607343,621.3263203600595,1983.171588362853,1290.9949375454526,3117.588807246568,1877.0903806554904,1.3631675709609399,1,0,unstressed,1132.3405564585862,1147.2599467207174,1138.0332124206027,0.6885601642029917,1.3919178518740818,0.6251718130783229,1.2465449858137974,0.6592385696917761,1.360421287402208
