Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,upper_f1,lower_f1,upper_f2,lower_f2,upper,lower,Speech Rate,stress_vowel,vowel_ind,stress,Delta F.50,Delta F.25,Delta F.75,F1.50_norm,F2.50_norm,F1.25_norm,F2.25_norm,F1.75_norm,F2.75_norm,Dur_ms,Dur_norm,Dur_log
p119,i,449.28825173057885,2178.6790863011456,2661.1899335907,460.0317192615937,2098.664592192078,2572.3843018802067,429.00750669254035,2166.7625866376347,2630.466450013116,Male,CBAS,139.18,139.28,textgrids/cbas/p119.TextGrid,0.09999999999999433,138.96,139.46,hervir,False,False,b,rf,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,1,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4143886986731361,2.0094449118604953,0.428684535598706,1.9556587478910792,0.3841279275050157,1.9400919769849656,99.99999999999433,147.03179562579606,4.605170185988035
p119,i,456.1047780807624,2117.4135121106383,2480.7081416713186,446.96518593532073,1930.7509283405316,2510.9498373648994,470.7705751987937,2238.472317322273,2662.495691651291,Male,CBAS,147.233,147.303,textgrids/cbas/p119.TextGrid,0.06999999999999318,146.843,147.833,vandalismo,False,False,l,z,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,2,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4206757348305328,1.9529382895206548,0.41650837352916587,1.7991869482412257,0.4215220539510461,2.004299968220826,69.99999999999318,102.92225693805305,4.248495242049262
p119,i,482.41158283209813,2383.3961342804364,2822.7067028095453,473.4495240767708,2186.414736233417,2656.7337544659545,520.2634016825939,2458.539953213677,2945.315324935818,Male,CBAS,152.885,152.955,textgrids/cbas/p119.TextGrid,0.0700000000000216,152.795,153.505,limpio,False,False,l,m,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.44493909481193583,2.198260067346054,0.4411880330427104,2.0374294784125766,0.4658373085025537,2.2013457624485646,70.0000000000216,102.92225693809483,4.2484952420496676
p119,i,430.7503086020207,2160.7446076641363,2538.946486851711,424.0118841440039,2164.225854675878,2595.513691285352,423.5127005301855,2139.146567937573,2447.8525450069988,Male,CBAS,159.591,159.631,textgrids/cbas/p119.TextGrid,0.039999999999992035,159.421,160.111,olvidados,False,False,b,D,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,3,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.3972907351730213,1.9929035372860533,0.3951191407722126,2.0167525772605943,0.37920794715441575,1.9153649410620324,39.999999999992035,58.81271825031005,3.6888794541137373
p119,i,596.4450662388211,1812.937134652935,2827.163403928542,805.1295363935681,2418.5256601425563,3051.4359312135884,438.8051070249736,2381.6557190978106,2983.1247345654524,Male,CBAS,168.275,168.425,textgrids/cbas/p119.TextGrid,0.15000000000000568,168.275,169.225,hiperbólico,True,False,sp,p,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5501147512241875,1.6721128520750557,0.750266920636864,2.2537240499762268,0.3929005756557094,2.1325045859003318,150.00000000000568,220.54769343871496,5.010635294096294
p119,i,454.5482936345569,1951.789110657139,2363.541711839251,453.20375943949364,2046.8466458363407,2390.2541708810268,424.1599924011861,2201.230623844157,2352.258206224376,Male,CBAS,168.875,168.945,textgrids/cbas/p119.TextGrid,0.06999999999999318,168.275,169.225,hiperbólico,False,False,l,k,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,2,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4192401540832426,1.8001791645658602,0.4223218421954732,1.9073717464972548,0.3797875241571942,1.9709542241269395,69.99999999999318,102.92225693805305,4.248495242049262
p119,i,481.3806016485807,2226.037761197067,2663.541832586395,503.77496604488505,1906.2686337163864,2611.675956337,488.1524800905243,2310.590099397493,2721.442502809484,Male,CBAS,170.683,170.733,textgrids/cbas/p119.TextGrid,0.05000000000001137,170.583,171.22299999999996,cintura,False,False,T,n,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4439881975887197,2.053124886988741,0.4694470583720794,1.7763729102914334,0.43708559304532796,2.0688733235413106,50.00000000001137,73.51589781291891,3.9120230054283733
p119,i,470.99990929390884,2300.1685105433176,2722.2364289083193,453.7484370520497,2193.544166374153,2694.287430335141,349.0198684328904,978.3727647985717,2633.281526922694,Male,CBAS,177.149,177.209,textgrids/cbas/p119.TextGrid,0.060000000000002274,176.919,177.699,bigote,False,False,b,G,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4344138506530731,2.121497350846706,0.4228294047386917,2.0440730995391165,0.31250800190609024,0.8760226723463118,60.000000000002274,88.21907737548598,4.094344562222139
p119,i,552.4619441682613,2366.632095224903,2597.417327819315,505.04626806920027,1804.417571898323,2576.996167619343,282.0102471020183,668.6498402164826,2552.565893836821,Male,CBAS,191.658,191.738,textgrids/cbas/p119.TextGrid,0.0800000000000125,191.488,192.088,zinc,False,False,T,n,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5095481246805439,2.18279821562398,0.4706317321566916,1.681462117605672,0.25250842949028346,0.5987006598767831,80.0000000000125,117.6254365006619,4.3820266346740375
p119,i,467.2371808926966,1881.6860619714435,2452.2333568219133,467.1000315607472,1856.321173387205,2451.639232797909,477.1578204023163,1931.0432458107598,2449.360084721044,Male,CBAS,199.431,199.481,textgrids/cbas/p119.TextGrid,0.04999999999998295,199.101,199.671,fósil,False,False,s,l,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4309434012931513,1.735521539965195,0.4352712035360666,1.7298289374759974,0.4272411129983132,1.7290318429496694,49.99999999998295,73.51589781287713,3.912023005427805
p119,i,512.7562490332753,1886.186882148346,2305.355730915042,511.67703729837694,1837.2335546352801,2464.437353614989,508.52294070769517,2014.081386042437,2463.4880519894946,Male,CBAS,209.114,209.18400000000003,textgrids/cbas/p119.TextGrid,0.06999999999999318,208.884,209.664,brillante,False,False,rf,L,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4729266655760094,1.7396727480345906,0.4768106718007543,1.7120419748867914,0.4553250473605279,1.8033831496598456,69.99999999999318,102.92225693805305,4.248495242049262
p119,i,574.5542740307169,2531.901386549034,3085.919380530892,597.3255566394954,2503.3859131013564,3123.272969529828,521.3293318289349,2459.80001451758,2836.5839781383465,Male,CBAS,215.951,216.031,textgrids/cbas/p119.TextGrid,0.0800000000000125,215.661,216.311,abanicos,False,False,n,k,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,2,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5299243793168446,2.335229814488725,0.5566229851720976,2.332801810502878,0.4667917289534586,2.2024740054971046,80.0000000000125,117.6254365006619,4.3820266346740375
p119,i,547.6409341686635,2241.8773801724165,2691.997824616029,539.567490363946,2227.259358964502,2730.113077014968,542.2149795460633,2293.0376167491368,2639.9160540169282,Male,CBAS,217.529,217.58900000000003,textgrids/cbas/p119.TextGrid,0.060000000000002274,217.329,217.86900000000003,vanidad,False,False,n,D,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,2,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5051015983083798,2.067734125199157,0.5028006316653526,2.075490893297803,0.4854924753204216,2.0531570512684505,60.000000000002274,88.21907737548598,4.094344562222139
p119,i,457.69261899648313,2024.3904570199904,2392.1491851991805,457.69287780713125,1864.7171592623868,2177.0179744338975,454.2445664992977,1959.8110161887616,2888.665861516098,Male,CBAS,239.902,239.952,textgrids/cbas/p119.TextGrid,0.05000000000001137,239.522,240.442,servidumbre,False,False,b,D,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4221402363576282,1.867141025521131,0.4265050659648412,1.7376528095158923,0.4067248735459564,1.7547901428438522,50.00000000001137,73.51589781291891,3.9120230054283733
p119,i,475.4248134206134,2199.7361960891435,2775.0676723894776,468.0343542050682,2142.996078934122,2619.656281153774,448.9225079870554,2186.73185924637,2586.746284975522,Male,CBAS,241.436,241.476,textgrids/cbas/p119.TextGrid,0.039999999999992035,241.386,242.066,literatura,False,False,l,t,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,3,2,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4384950396353261,2.0288663596487586,0.4361418601714896,1.9969694271566685,0.4019595692692803,1.9579722126016204,39.999999999992035,58.81271825031005,3.6888794541137373
p119,i,445.42479980358513,2030.0831734596438,2433.603226001917,428.3793211961618,1917.7595206624087,2478.446516395725,439.0574582779917,2167.384754799812,2434.5225696283333,Male,CBAS,252.05,252.1,textgrids/cbas/p119.TextGrid,0.04999999999998295,251.78,252.36,válido,False,False,l,D,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,0,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4108253497312341,1.8723915464244856,0.3991889747555434,1.7870807926565442,0.3931265277948047,1.940649058534749,49.99999999998295,73.51589781287713,3.912023005427805
p119,i,454.2225390486634,2068.1471138958123,2506.8433202485558,450.03004274282495,2019.620311793394,2408.170906744508,413.9958341626345,1983.4935259032693,2454.401347655276,Male,CBAS,253.948,254.018,textgrids/cbas/p119.TextGrid,0.06999999999999318,253.668,254.318,servicio,False,False,b,s,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.41893970327373387,1.9074987781025003,0.41936438684779176,1.882000651686684,0.3706866646661596,1.7759951642778264,69.99999999999318,102.92225693805305,4.248495242049262
p119,i,383.6786930292942,2005.0761978297962,2554.76679718833,403.171188911498,2023.1049574705225,2661.271866408889,366.4422675200705,2079.5156441735576,2643.2964225960945,Male,CBAS,255.791,255.881,textgrids/cbas/p119.TextGrid,0.09000000000000341,255.671,256.181,liso,False,False,l,s,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,0,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.3538755213398289,1.849327048189581,0.3756985587053038,1.8852478488934843,0.32810779899383696,1.861972161673916,90.00000000000341,132.32861606322896,4.499809670330303
p119,i,614.6693677928972,2057.8014606677443,2659.6770647136104,505.1113944782995,2009.7666885336805,2623.8342717147275,281.1765097253754,1105.549721343055,2459.8241196191807,Male,CBAS,265.575,265.655,textgrids/cbas/p119.TextGrid,0.07999999999998407,265.055,265.655,brócoli,False,True,l,sp,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,0,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.566923436018708,1.89795674854444,0.4706924207641744,1.872818467645472,0.2517619115259653,0.9898953202178072,79.99999999998407,117.6254365006201,4.382026634673682
p119,i,526.6001689193313,2210.918520212504,2974.969431016789,548.5074810921096,2205.4121307011087,2689.291468243673,530.9273190373116,2058.5011794914953,2526.616576480716,Male,CBAS,270.643,270.713,textgrids/cbas/p119.TextGrid,0.07000000000005002,269.913,270.943,unigénitos,False,False,n,t,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4856952254571568,2.0391800696640368,0.5111314393316394,2.0551323647223287,0.4753856460226433,1.8431560742161897,70.00000000005002,102.92225693813663,4.2484952420500735
p119,i,583.4501193012467,2271.077889903959,2604.807139147604,580.4152485248945,2242.1584529313423,2644.5250071696437,577.6514461717566,2274.402913266441,2568.1678023046884,Male,CBAS,271.92,271.97,textgrids/cbas/p119.TextGrid,0.05000000000001137,271.82,272.44,unigénitos,False,False,n,x,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5381292182616718,2.09466641461834,0.5408649683280101,2.0893747428468474,0.5172218419880863,2.0364717720674776,50.00000000001137,73.51589781291891,3.9120230054283733
p119,i,544.7610347490258,2126.793092695672,2544.628318423023,559.9577916615241,1901.9586804978228,2367.932268783484,510.1099838140324,2041.7773807039302,2450.607623457714,Male,CBAS,272.13,272.2,textgrids/cbas/p119.TextGrid,0.06999999999999318,271.82,272.44,unigénitos,False,False,n,t,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,2,2,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5024454020508181,1.9615892884679025,0.5218015102493344,1.7723566431155142,0.4567460658037677,1.8281817950530923,69.99999999999318,102.92225693805305,4.248495242049262
p119,i,522.5244116377204,2298.38750755851,2431.1246898977092,505.4990493331536,1915.6560160375518,2203.292011754532,547.1274951023531,2168.9888903516107,2690.7702426931755,Male,CBAS,287.428,287.468,textgrids/cbas/p119.TextGrid,0.040000000000020464,287.218,287.868,terminarás,False,False,m,n,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,3,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4819360624932272,2.119854691582048,0.4710536602928149,1.7851206236823616,0.489891079983594,1.9420853813387484,40.000000000020464,58.81271825035185,3.688879454114448
p119,i,399.3449201917754,2025.5417222074561,2514.538772204772,376.19134392132867,2025.3701093034704,2512.0282380666104,370.4535161184786,2047.7960664254424,2546.623014803784,Male,CBAS,289.356,289.416,textgrids/cbas/p119.TextGrid,0.060000000000002274,289.106,289.776,televisión,False,False,b,s,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,3,0,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.3683248363663684,1.8682028633969798,0.35055715685001354,1.8873586502163289,0.33169942055471136,1.8335708505741315,60.000000000002274,88.21907737548598,4.094344562222139
p119,i,402.6814689818335,2104.7919626700877,2682.428957557069,379.86279843185287,2067.3015073908105,2473.0582097191204,414.7579931615667,2076.0630996986138,2631.662474330381,Male,CBAS,291.013,291.083,textgrids/cbas/p119.TextGrid,0.07000000000005002,290.793,291.433,revista,False,False,b,s,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.3714022106485714,1.9412971495002729,0.3539784334835946,1.926432786114889,0.3713690922510433,1.8588807967605048,70.00000000005002,102.92225693813663,4.2484952420500735
p119,i,421.5661389602729,2096.346961066077,2557.843060144379,404.80925778786377,1978.3912075585768,2519.702639259866,438.1509239616431,2171.473875713446,2569.596875463041,Male,CBAS,293.571,293.621,textgrids/cbas/p119.TextGrid,0.049999999999954525,293.461,294.341,ubicaciones,False,False,b,k,640.8997283605204,337.57572620563275,2616.5335485416563,1674.6640807805252,3175.187513072381,2005.6038521192013,1.470317956258044,3,2,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.38881996815078573,1.9335081338482958,0.3772250073525203,1.8435809543875008,0.39231482836596293,1.9443104059875738,49.999999999954525,73.51589781283533,3.9120230054272365
p119,e,610.6218748625223,1913.172955724287,2651.36607339459,520.0596360716141,1824.4056804910592,2593.752696007947,905.8725942461324,1985.0414009927927,2881.211718005534,Male,CBAS,6.742000000000001,6.972,textgrids/cbas/p119.TextGrid,0.23000000000000045,6.322,6.972,límite,False,True,t,sp,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5631903419040802,1.7645626129895673,0.4846220689539407,1.7000882094397898,0.8111069311911632,1.7773811121712777,230.00000000000045,338.17312993935076,5.438079308923197
p119,e,540.6010197791603,1842.490797449659,2585.127063175149,503.4505464042194,1821.4555040420728,2541.449600454068,542.4315780499076,1862.9746868812085,2566.2905862969305,Male,CBAS,9.313,9.383,textgrids/cbas/p119.TextGrid,0.06999999999999851,9.013,9.793,bacterias,False,False,t,rf,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,2,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4986085263186277,1.699370862539801,0.4691447451245905,1.6973390620049174,0.4856864148974324,1.6680841111222156,69.99999999999851,102.92225693806088,4.248495242049338
p119,e,570.3093659087735,1832.605990310721,2656.1586823302036,573.5313117947793,1819.5482664620667,2602.413620801917,558.7256720148747,1658.014476719363,2693.102774274138,Male,CBAS,12.479,12.639,textgrids/cbas/p119.TextGrid,0.16000000000000014,12.369000000000002,12.839,vez,False,False,b,s,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5260092047137614,1.6902538817348014,0.5344501123589976,1.6955617861736472,0.50027594176513,1.48456531594438,160.00000000000014,235.25087300128723,5.0751738152338275
p119,e,665.9475326037258,1734.0008249947225,2624.941579475935,698.4761465899862,1731.6318507973633,2635.4565927948283,610.9896426573322,1690.9290263008465,2658.4221514324336,Male,CBAS,29.084,29.174,textgrids/cbas/p119.TextGrid,0.08999999999999986,28.674,29.614,barometro,False,False,m,t,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,2,2,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.6142184451903435,1.5993081114406589,0.6508810370909132,1.6136361140021271,0.5470724439542123,1.5140365897991697,89.99999999999986,132.32861606322373,4.499809670330263
p119,e,542.7496589808108,1692.5522682565781,2504.7655227403893,503.6172119729689,1673.363669030667,2514.337860612302,569.0065670152843,1713.0223036945215,2464.5545485775783,Male,CBAS,37.896,37.976,textgrids/cbas/p119.TextGrid,0.0799999999999983,37.736,38.296,cero,False,False,s,rf,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5005902647666295,1.5610791717289236,0.469300053876027,1.5593384049638654,0.5094813258849802,1.5338186325947705,79.9999999999983,117.62543650064102,4.38202663467386
p119,e,525.5538020916225,1659.5606847460144,2441.846882524264,531.8801358485711,1558.0166309818853,2433.455961439196,522.8095979783951,1715.47572494743,2421.537576363783,Male,CBAS,44.357,44.397,textgrids/cbas/p119.TextGrid,0.03999999999999915,44.067,44.947,pulverizar,False,False,b,rf,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,3,2,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4847301377069234,1.5306502893678802,0.4956371038857992,1.4518512701245605,0.4681171406520364,1.536015395137324,39.99999999999915,58.81271825032051,3.688879454113915
p119,e,547.9487690409784,1841.250161889745,2454.799576173821,533.2535688437655,1843.5563794536213,2319.482363250132,574.5390571450818,1699.3882310934118,2388.289425942483,Male,CBAS,46.69600000000001,46.776,textgrids/cbas/p119.TextGrid,0.0800000000000054,46.37600000000001,47.076,vaqueta,False,False,k,t,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,2,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5053855213614608,1.698226596351624,0.4969169492987762,1.7179339538687477,0.514435047986221,1.5216108554113503,80.0000000000054,117.62543650065146,4.382026634673949
p119,e,621.7056372386996,1832.4774690521576,2762.5239023908252,649.4687871847216,1851.610988186524,2716.1668797311995,615.0854816649705,1757.8075020929098,2644.750238729339,Male,CBAS,51.631,51.74100000000001,textgrids/cbas/p119.TextGrid,0.10999999999999943,51.091,51.96100000000001,vacaciones,False,False,n,s,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,2,3,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5734131461945886,1.6901353436762547,0.6052131054507075,1.7254397106666397,0.5507398067039412,1.5739187361484432,109.99999999999943,161.734975188384,4.700480365792411
p119,e,609.7484574547805,1784.1311143013131,2653.699245720541,625.5572499148481,1764.6142664057413,2865.829544184531,547.7466229412421,1804.6134934643921,2564.961708782454,Male,CBAS,60.594,60.714,textgrids/cbas/p119.TextGrid,0.11999999999999746,60.38399999999999,60.95399999999999,lunes,False,False,n,s,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,0,0,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5623847693087619,1.645544409117819,0.5829309326769688,1.6443710631936652,0.4904454392661311,1.615828232322436,119.99999999999746,176.43815475096153,4.7874917427820245
p119,e,665.0247383556183,2041.5491449399146,2569.2756106109114,633.5857224968881,2077.7203157366384,2548.8650123881744,702.4309740608311,1864.0849390654928,2635.773853364661,Male,CBAS,61.324,61.394,textgrids/cbas/p119.TextGrid,0.07000000000000027,60.984,61.714,hambriento,False,False,j,n,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,2,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.6133673312203177,1.8829668708012781,0.590412334276674,1.9361416427658875,0.6289478623848243,1.669078216968626,70.00000000000027,102.92225693806347,4.248495242049363
p119,e,499.0299702557698,1740.593241981819,2618.756971495552,546.1059474690907,1811.9814144813326,2642.472901034995,505.63783268732567,1779.2764818172934,2611.9606451949235,Male,CBAS,63.019,63.07899999999999,textgrids/cbas/p119.TextGrid,0.060000000000002274,62.899,63.469,vecino,False,False,b,s,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4602666087453981,1.6053884464725032,0.5088935494583909,1.6885105497230133,0.452741757914064,1.5931417906603658,60.000000000002274,88.21907737548598,4.094344562222139
p119,e,552.0526461498667,1597.0856499461945,2463.094297284057,568.2500119446673,1718.0337831522186,2491.537899313069,564.855561608754,1606.3938310897702,2463.9169900096813,Male,CBAS,66.945,67.005,textgrids/cbas/p119.TextGrid,0.060000000000002274,66.795,67.445,cebolla,False,False,s,b,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,2,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5091706198769824,1.473028154200676,0.5295286874250023,1.6009646370812411,0.5057645678353002,1.4383448388831774,60.000000000002274,88.21907737548598,4.094344562222139
p119,e,541.5596692666494,1731.668113576528,2423.612098518055,511.7414567630034,1691.7445311975605,2407.7038480673,553.2125639255739,1698.747726594929,2435.781348014588,Male,CBAS,68.977,69.107,textgrids/cbas/p119.TextGrid,0.12999999999999545,68.747,69.247,hotel,False,False,t,l,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4994927103854803,1.5971565990313266,0.47687070163591705,1.576466770317816,0.4953395740992561,1.5210373557365853,129.99999999999545,191.14133431353903,4.867534450455548
p119,e,682.4302068684852,1642.5928833163543,2630.200576237868,695.6225507981408,1597.2116630488174,2703.523735312112,613.090181287208,1589.7424697069268,2580.2967379628703,Male,CBAS,71.604,71.684,textgrids/cbas/p119.TextGrid,0.0799999999999983,71.184,71.994,vagoneta,False,False,n,t,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,2,3,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.6294207878131876,1.5150005030075695,0.6482218891765537,1.4883754996849892,0.5489532398329582,1.4234354192615,79.9999999999983,117.62543650064102,4.38202663467386
p119,e,520.7731411223089,1622.315883786227,2514.3311006001004,529.1694644722413,1589.1352157621002,2483.265769206941,571.7890222558468,1646.0124459782671,2497.2770631015023,Male,CBAS,86.17200000000003,86.25200000000002,textgrids/cbas/p119.TextGrid,0.0799999999999983,85.81200000000003,86.552,balsero,False,False,s,rf,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.4803208261563973,1.496298568523594,0.4931111413239398,1.4808493924418815,0.5119727013230765,1.4738188485224646,79.9999999999983,117.62543650064102,4.38202663467386
p119,e,578.5440471273779,1669.2753526553547,2608.5995778217707,571.7131405729525,1703.9365955433316,2446.2082785928496,582.5595170889344,1675.4914562903107,2518.746069418748,Male,CBAS,89.49600000000002,89.63600000000002,textgrids/cbas/p119.TextGrid,0.14000000000000054,89.226,89.74600000000002,nivel,False,False,b,l,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,1,1,stressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.5336042371256302,1.5396103469199909,0.532755833783775,1.5878280509061318,0.5216164669772809,1.5002139837110422,140.00000000000054,205.84451387612694,4.941642422609308
p119,e,652.613014945052,1935.3870581978115,2700.547086468092,535.7517777464759,1968.229986461857,2587.8810112304395,832.4100211469008,1888.014452311635,2901.8786624386785,Male,CBAS,91.213,91.463,textgrids/cbas/p119.TextGrid,0.25,90.863,91.463,valle,False,True,L,sp,817.3819269617488,350.4569271695468,2135.5888698771105,1350.6856485774695,2875.2070636428193,2251.83671647929,1.470317956258044,0,1,unstressed,1084.2193649807305,1073.1241298898449,1116.8349811976082,0.6019197184848757,1.7850511812544585,0.4992449268673794,1.8341121326420025,0.7453294668960746,1.6905044022592068,250.0,367.579489064511,5.521460917862246
